Paro registrado;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Paro registrado en la Ciudad de Madrid (desde mayo de 2005);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Características;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3.2.1. Paro registrado por Distrito, Grupo de edad y Sexo por Mes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;Total;Total;Total;16 a 19 años;16 a 19 años;16 a 19 años;20 a 24 años;20 a 24 años;20 a 24 años;25 a 29 años;25 a 29 años;25 a 29 años;30 a 34 años;30 a 34 años;30 a 34 años;35 a 39 años;35 a 39 años;35 a 39 años;40 a 44 años;40 a 44 años;40 a 44 años;45 a 49 años;45 a 49 años;45 a 49 años;50 a 54 años;50 a 54 años;50 a 54 años;55 a 59 años;55 a 59 años;55 a 59 años;60 y más años;60 y más años;60 y más años
2019;Septiembre;04. Salamanca;4.658;1.930;2.728;45;21;24;178;80;98;386;174;212;419;176;243;447;172;275;480;207;273;538;223;315;687;273;414;797;334;463;681;270;411
2019;Septiembre;05. Chamartín;4.527;1.919;2.608;30;21;9;129;64;65;329;152;177;412;167;245;454;187;267;483;191;292;544;211;333;663;274;389;831;366;465;652;286;366
2019;Septiembre;06. Tetuán;7.897;3.424;4.473;175;84;91;409;206;203;697;303;394;771;297;474;826;350;476;865;358;507;952;402;550;1.078;490;588;1.131;496;635;993;438;555
2019;Septiembre;07. Chamberí;4.546;1.858;2.688;44;18;26;177;75;102;422;179;243;473;196;277;492;197;295;477;201;276;516;197;319;603;238;365;737;323;414;605;234;371
2019;Septiembre;08. Fuencarral-El Pardo;8.821;3.630;5.191;141;80;61;350;165;185;664;303;361;776;287;489;953;378;575;1.143;446;697;1.163;477;686;1.142;473;669;1.353;581;772;1.136;440;696
2019;Septiembre;09. Moncloa-Aravaca;4.049;1.777;2.272;61;35;26;140;62;78;391;167;224;321;124;197;395;165;230;429;181;248;463;229;234;639;267;372;659;296;363;551;251;300
2019;Septiembre;10. Latina;12.724;5.553;7.171;334;176;158;788;395;393;1.077;461;616;1.176;482;694;1.347;568;779;1.422;585;837;1.531;660;871;1.797;812;985;1.714;755;959;1.538;659;879
2019;Septiembre;11. Carabanchel;15.594;6.692;8.902;451;237;214;950;429;521;1.340;564;776;1.473;608;865;1.662;657;1.005;1.920;787;1.133;1.947;846;1.101;2.062;923;1.139;2.049;899;1.150;1.740;742;998
2019;Septiembre;12. Usera;9.286;3.994;5.292;314;163;151;681;327;354;794;359;435;865;351;514;997;393;604;1.063;434;629;1.214;488;726;1.181;531;650;1.192;503;689;985;445;540
2019;Septiembre;13. Puente de Vallecas;17.215;7.703;9.512;582;308;274;1.215;596;619;1.650;715;935;1.612;673;939;1.809;744;1.065;1.869;818;1.051;1.866;883;983;2.215;956;1.259;2.435;1.127;1.308;1.962;883;1.079
2019;Septiembre;14. Moratalaz;4.939;2.082;2.857;135;78;57;329;167;162;420;170;250;430;176;254;432;177;255;497;194;303;601;246;355;655;286;369;784;333;451;656;255;401
2019;Septiembre;15. Ciudad Lineal;10.226;4.402;5.824;193;102;91;441;217;224;827;385;442;834;337;497;1.018;409;609;1.071;465;606;1.220;523;697;1.460;597;863;1.711;787;924;1.451;580;871
2019;Septiembre;16. Hortaleza;7.750;3.215;4.535;130;70;60;364;188;176;593;285;308;632;257;375;779;287;492;872;341;531;1.022;394;628;1.063;421;642;1.250;516;734;1.045;456;589
2019;Septiembre;17. Villaverde;10.375;4.366;6.009;369;184;185;745;356;389;923;364;559;933;342;591;1.069;407;662;1.192;472;720;1.257;501;756;1.373;593;780;1.391;614;777;1.123;533;590
2019;Septiembre;18. Villa de Vallecas;7.144;2.879;4.265;255;147;108;495;244;251;649;264;385;717;271;446;852;302;550;979;360;619;860;337;523;804;324;480;841;342;499;692;288;404
2019;Septiembre;19. Vicálvaro;4.387;1.815;2.572;155;79;76;337;153;184;364;161;203;390;155;235;431;171;260;493;176;317;603;228;375;607;249;358;590;260;330;417;183;234
2019;Septiembre;20. San Blas-Canillejas;8.495;3.683;4.812;224;129;95;494;245;249;661;303;358;733;288;445;752;295;457;885;364;521;967;394;573;1.227;521;706;1.420;657;763;1.132;487;645
2019;Septiembre;21. Barajas;1.793;736;1.057;27;14;13;79;32;47;117;53;64;157;49;108;179;75;104;237;91;146;224;95;129;231;100;131;314;135;179;228;92;136
2019;Octubre;Ciudad de Madrid;164.342;71.279;93.063;3.734;2.023;1.711;9.493;4.647;4.846;14.151;6.170;7.981;15.053;6.203;8.850;16.883;6.841;10.042;18.545;7.637;10.908;19.953;8.615;11.338;22.104;9.617;12.487;24.266;10.791;13.475;20.160;8.735;11.425
2019;Octubre;01. Centro;7.439;3.759;3.680;55;38;17;248;119;129;639;270;369;808;363;445;861;438;423;906;445;461;964;500;464;1.008;546;462;1.077;572;505;873;468;405
2019;Octubre;02. Arganzuela;6.700;2.987;3.713;92;48;44;306;142;164;562;262;300;658;304;354;745;323;422;745;316;429;777;361;416;862;356;506;1.071;478;593;882;397;485
2019;Octubre;03. Retiro;4.076;1.762;2.314;42;21;21;156;72;84;355;163;192;385;163;222;397;168;229;434;184;250;470;201;269;572;234;338;668;298;370;597;258;339
2019;Octubre;04. Salamanca;4.720;1.959;2.761;49;23;26;199;98;101;396;174;222;452;201;251;451;177;274;485;210;275;532;219;313;657;256;401;800;329;471;699;272;427
2019;Octubre;05. Chamartín;4.480;1.868;2.612;34;23;11;145;72;73;314;136;178;412;162;250;435;161;274;460;176;284;523;204;319;659;270;389;822;364;458;676;300;376
2019;Octubre;06. Tetuán;8.064;3.509;4.555;156;74;82;432;223;209;750;314;436;776;308;468;825;343;482;889;381;508;993;437;556;1.085;489;596;1.161;501;660;997;439;558
2019;Octubre;07. Chamberí;4.624;1.913;2.711;35;16;19;203;93;110;479;210;269;464;185;279;493;200;293;487;201;286;509;207;302;591;235;356;747;332;415;616;234;382
2019;Octubre;08. Fuencarral-El Pardo;8.915;3.705;5.210;127;82;45;410;189;221;693;318;375;767;291;476;960;378;582;1.131;431;700;1.158;475;683;1.163;502;661;1.384;598;786;1.122;441;681
2019;Octubre;09. Moncloa-Aravaca;4.027;1.761;2.266;49;26;23;167;69;98;359;151;208;326;145;181;366;143;223;438;182;256;477;230;247;622;268;354;666;302;364;557;245;312
2019;Octubre;10. Latina;12.990;5.702;7.288;331;177;154;817;409;408;1.134;480;654;1.186;502;684;1.350;577;773;1.450;588;862;1.572;703;869;1.844;842;1.002;1.744;768;976;1.562;656;906
2019;Octubre;11. Carabanchel;15.871;6.864;9.007;443;235;208;1.001;490;511;1.382;587;795;1.451;594;857;1.710;685;1.025;1.917;778;1.139;2.020;877;1.143;2.076;945;1.131;2.105;925;1.180;1.766;748;1.018
2019;Octubre;12. Usera;9.335;4.079;5.256;297;155;142;697;347;350;826;383;443;861;344;517;975;393;582;1.035;420;615;1.233;517;716;1.207;550;657;1.197;513;684;1.007;457;550
2019;Octubre;13. Puente de Vallecas;17.339;7.760;9.579;560;306;254;1.271;622;649;1.654;713;941;1.610;656;954;1.773;722;1.051;1.913;837;1.076;1.908;910;998;2.252;975;1.277;2.433;1.136;1.297;1.965;883;1.082
2019;Octubre;14. Moratalaz;4.967;2.101;2.866;125;73;52;333;165;168;416;179;237;428;180;248;432;174;258;494;192;302;595;249;346;671;287;384;808;345;463;665;257;408
2019;Octubre;15. Ciudad Lineal;10.368;4.495;5.873;186;107;79;449;232;217;809;389;420;896;377;519;1.006;390;616;1.094;478;616;1.244;538;706;1.489;603;886;1.736;789;947;1.459;592;867
2019;Octubre;16. Hortaleza;7.780;3.269;4.511;138;82;56;394;199;195;586;280;306;640;253;387;767;289;478;849;323;526;1.018;404;614;1.078;433;645;1.246;526;720;1.064;480;584
2019;Octubre;17. Villaverde;10.561;4.480;6.081;363;188;175;777;394;383;952;379;573;938;366;572;1.099;420;679;1.218;483;735;1.269;501;768;1.388;596;792;1.410;611;799;1.147;542;605
2019;Octubre;18. Villa de Vallecas;7.222;2.936;4.286;265;147;118;502;236;266;664;270;394;710;274;436;883;323;560;979;367;612;877;352;525;794;337;457;850;343;507;698;287;411
2019;Octubre;19. Vicálvaro;4.491;1.879;2.612;152;73;79;347;169;178;379;160;219;405;172;233;430;166;264;503;186;317;618;240;378;627;253;374;600;264;336;430;196;234
2019;Octubre;20. San Blas-Canillejas;8.574;3.743;4.831;207;114;93;535;262;273;687;300;387;731;312;419;747;296;451;888;370;518;958;391;567;1.231;537;694;1.443;672;771;1.147;489;658
2019;Octubre;21. Barajas;1.799;748;1.051;28;15;13;104;45;59;115;52;63;149;51;98;178;75;103;230;89;141;238;99;139;228;103;125;298;125;173;231;94;137
2019;Noviembre;Ciudad de Madrid;163.632;71.395;92.237;3.640;1.990;1.650;9.330;4.518;4.812;13.973;6.169;7.804;15.162;6.296;8.866;16.893;6.891;10.002;18.338;7.605;10.733;19.866;8.637;11.229;21.877;9.596;12.281;24.241;10.814;13.427;20.312;8.879;11.433
2019;Noviembre;01. Centro;7.521;3.875;3.646;51;36;15;249;121;128;662;308;354;873;413;460;878;455;423;905;456;449;958;500;458;999;547;452;1.055;560;495;891;479;412
2019;Noviembre;02. Arganzuela;6.646;2.965;3.681;95;44;51;297;145;152;556;245;311;657;305;352;732;312;420;723;311;412;774;360;414;850;354;496;1.062;482;580;900;407;493
2019;Noviembre;03. Retiro;4.039;1.761;2.278;45;24;21;154;68;86;329;168;161;369;153;216;403;171;232;425;189;236;479;204;275;556;239;317;668;288;380;611;257;354
2019;Noviembre;04. Salamanca;4.736;1.961;2.775;53;26;27;206;98;108;414;183;231;458;193;265;466;190;276;458;191;267;529;216;313;637;256;381;804;322;482;711;286;425
2019;Noviembre;05. Chamartín;4.480;1.870;2.610;36;26;10;138;63;75;308;138;170;402;166;236;425;162;263;478;179;299;520;207;313;661;269;392;836;370;466;676;290;386
2019;Noviembre;06. Tetuán;8.015;3.514;4.501;146;68;78;437;216;221;730;317;413;777;310;467;805;338;467;892;393;499;984;434;550;1.096;495;601;1.148;496;652;1.000;447;553
2019;Noviembre;07. Chamberí;4.612;1.913;2.699;35;16;19;193;93;100;457;191;266;461;193;268;500;209;291;499;202;297;521;216;305;605;239;366;730;325;405;611;229;382
2019;Noviembre;08. Fuencarral-El Pardo;8.879;3.707;5.172;131;84;47;419;190;229;665;314;351;781;303;478;964;383;581;1.119;425;694;1.140;481;659;1.182;502;680;1.344;579;765;1.134;446;688
2019;Noviembre;09. Moncloa-Aravaca;4.079;1.807;2.272;55;32;23;179;80;99;354;153;201;333;143;190;372;145;227;449;190;259;481;238;243;604;257;347;685;317;368;567;252;315
2019;Noviembre;10. Latina;12.987;5.793;7.194;306;169;137;767;397;370;1.142;524;618;1.201;526;675;1.363;591;772;1.437;603;834;1.578;694;884;1.816;822;994;1.792;791;1.001;1.585;676;909
2019;Noviembre;11. Carabanchel;15.792;6.886;8.906;438;230;208;966;455;511;1.352;579;773;1.455;596;859;1.699;684;1.015;1.901;787;1.114;2.014;882;1.132;2.050;938;1.112;2.134;948;1.186;1.783;787;996
2019;Noviembre;12. Usera;9.245;4.050;5.195;311;172;139;672;317;355;828;380;448;873;347;526;954;379;575;1.007;419;588;1.198;509;689;1.215;554;661;1.194;517;677;993;456;537
2019;Noviembre;13. Puente de Vallecas;17.246;7.752;9.494;557;309;248;1.281;617;664;1.594;702;892;1.615;665;950;1.798;742;1.056;1.884;812;1.072;1.901;899;1.002;2.203;964;1.239;2.452;1.147;1.305;1.961;895;1.066
2019;Noviembre;14. Moratalaz;4.921;2.096;2.825;115;65;50;321;162;159;429;182;247;444;185;259;440;176;264;479;194;285;570;243;327;669;289;380;791;335;456;663;265;398
2019;Noviembre;15. Ciudad Lineal;10.257;4.443;5.814;162;96;66;462;227;235;814;366;448;878;366;512;1.017;397;620;1.049;449;600;1.224;549;675;1.430;593;837;1.732;792;940;1.489;608;881
2019;Noviembre;16. Hortaleza;7.678;3.225;4.453;115;68;47;365;182;183;578;273;305;621;244;377;780;296;484;841;316;525;1.027;419;608;1.053;428;625;1.241;526;715;1.057;473;584
2019;Noviembre;17. Villaverde;10.478;4.443;6.035;351;183;168;731;366;365;949;380;569;963;376;587;1.106;410;696;1.220;477;743;1.240;495;745;1.381;606;775;1.403;615;788;1.134;535;599
2019;Noviembre;18. Villa de Vallecas;7.216;2.947;4.269;273;155;118;510;236;274;665;275;390;704;275;429;850;308;542;986;378;608;884;350;534;801;334;467;843;342;501;700;294;406
2019;Noviembre;19. Vicálvaro;4.431;1.867;2.564;148;77;71;359;173;186;363;153;210;383;163;220;408;163;245;493;185;308;609;236;373;626;257;369;617;273;344;425;187;238
2019;Noviembre;20. San Blas-Canillejas;8.536;3.755;4.781;188;92;96;539;276;263;659;285;374;754;317;437;757;305;452;865;364;501;982;401;581;1.213;549;664;1.414;661;753;1.165;505;660
2019;Noviembre;21. Barajas;1.838;765;1.073;29;18;11;85;36;49;125;53;72;160;57;103;176;75;101;228;85;143;253;104;149;230;104;126;296;128;168;256;105;151
2019;Diciembre;Ciudad de Madrid;160.955;71.293;89.662;2.995;1.635;1.360;8.364;4.106;4.258;13.530;6.102;7.428;14.902;6.247;8.655;16.594;6.924;9.670;18.295;7.792;10.503;19.913;8.809;11.104;21.777;9.735;12.042;24.201;10.944;13.257;20.384;8.999;11.385
2019;Diciembre;01. Centro;7.424;3.872;3.552;49;33;16;230;120;110;641;314;327;842;405;437;876;448;428;891;458;433;973;511;462;977;546;431;1.054;558;496;891;479;412
2019;Diciembre;02. Arganzuela;6.580;2.967;3.613;75;37;38;272;135;137;517;243;274;651;291;360;728;315;413;734;329;405;794;359;435;836;350;486;1.058;487;571;915;421;494
2019;Diciembre;03. Retiro;4.006;1.755;2.251;35;21;14;132;58;74;332;162;170;368;154;214;384;162;222;446;186;260;477;202;275;545;241;304;674;301;373;613;268;345
2019;Diciembre;04. Salamanca;4.641;1.924;2.717;42;24;18;173;84;89;390;164;226;464;194;270;453;188;265;446;178;268;536;222;314;629;260;369;796;327;469;712;283;429
2019;Diciembre;05. Chamartín;4.419;1.862;2.557;27;19;8;114;53;61;312;128;184;395;161;234;429;169;260;452;177;275;521;216;305;652;272;380;839;372;467;678;295;383
2019;Diciembre;06. Tetuán;7.963;3.515;4.448;119;51;68;380;189;191;698;285;413;784;334;450;802;323;479;911;407;504;969;441;528;1.118;512;606;1.173;516;657;1.009;457;552
2019;Diciembre;07. Chamberí;4.643;1.967;2.676;29;13;16;165;79;86;461;212;249;487;204;283;521;212;309;492;195;297;536;233;303;605;250;355;739;339;400;608;230;378
2019;Diciembre;08. Fuencarral-El Pardo;8.691;3.701;4.990;100;61;39;380;175;205;651;309;342;743;299;444;932;386;546;1.113;448;665;1.167;493;674;1.149;493;656;1.331;581;750;1.125;456;669
2019;Diciembre;09. Moncloa-Aravaca;4.054;1.826;2.228;42;21;21;153;71;82;349;153;196;325;137;188;366;149;217;460;201;259;477;240;237;616;269;347;692;327;365;574;258;316
2019;Diciembre;10. Latina;12.675;5.773;6.902;241;141;100;688;353;335;1.091;517;574;1.160;526;634;1.312;576;736;1.440;644;796;1.568;706;862;1.786;830;956;1.790;796;994;1.599;684;915
2019;Diciembre;11. Carabanchel;15.470;6.932;8.538;351;189;162;905;421;484;1.316;602;714;1.384;579;805;1.677;709;968;1.878;804;1.074;2.038;922;1.116;2.049;971;1.078;2.091;923;1.168;1.781;812;969
2019;Diciembre;12. Usera;9.095;4.072;5.023;260;149;111;629;298;331;821;376;445;859;359;500;952;388;564;1.000;425;575;1.166;519;647;1.220;574;646;1.188;527;661;1.000;457;543
2019;Diciembre;13. Puente de Vallecas;16.851;7.666;9.185;444;236;208;1.131;547;584;1.536;694;842;1.574;637;937;1.778;754;1.024;1.895;838;1.057;1.896;905;991;2.188;994;1.194;2.437;1.155;1.282;1.972;906;1.066
2019;Diciembre;14. Moratalaz;4.839;2.104;2.735;105;57;48;287;147;140;402;185;217;444;195;249;432;184;248;489;195;294;567;247;320;672;289;383;787;339;448;654;266;388
2019;Diciembre;15. Ciudad Lineal;10.173;4.493;5.680;138;84;54;432;224;208;779;365;414;882;374;508;1.009;410;599;1.051;456;595;1.244;564;680;1.418;599;819;1.725;797;928;1.495;620;875
2019;Diciembre;16. Hortaleza;7.653;3.232;4.421;87;50;37;316;172;144;576;262;314;651;252;399;774;301;473;853;335;518;1.036;423;613;1.049;418;631;1.239;535;704;1.072;484;588
2019;Diciembre;17. Villaverde;10.295;4.466;5.829;303;161;142;661;333;328;909;378;531;941;368;573;1.073;416;657;1.231;511;720;1.243;513;730;1.407;629;778;1.399;629;770;1.128;528;600
2019;Diciembre;18. Villa de Vallecas;6.993;2.871;4.122;224;125;99;455;209;246;639;267;372;689;268;421;806;300;506;960;371;589;869;347;522;799;334;465;850;353;497;702;297;405
2019;Diciembre;19. Vicálvaro;4.352;1.842;2.510;126;63;63;326;166;160;377;160;217;376;154;222;389;162;227;488;191;297;605;239;366;621;251;370;611;265;346;433;191;242
2019;Diciembre;20. San Blas-Canillejas;8.334;3.687;4.647;175;82;93;469;245;224;613;268;345;723;302;421;730;299;431;841;359;482;976;403;573;1.223;549;674;1.426;680;746;1.158;500;658
2019;Diciembre;21. Barajas;1.804;766;1.038;23;18;5;66;27;39;120;58;62;160;54;106;171;73;98;224;84;140;255;104;151;218;104;114;302;137;165;265;107;158
2020;Enero;Ciudad de Madrid;166.337;73.570;92.767;2.976;1.626;1.350;8.884;4.342;4.542;14.672;6.614;8.058;15.653;6.613;9.040;17.081;7.161;9.920;18.918;8.058;10.860;20.441;8.974;11.467;22.369;9.951;12.418;24.681;11.125;13.556;20.662;9.106;11.556
2020;Enero;01. Centro;7.631;3.982;3.649;49;28;21;221;114;107;651;316;335;857;420;437;907;480;427;949;493;456;1.002;519;483;1.003;569;434;1.069;555;514;923;488;435
2020;Enero;02. Arganzuela;6.825;3.046;3.779;75;42;33;291;148;143;573;266;307;674;305;369;760;319;441;808;357;451;781;357;424;871;358;513;1.074;476;598;918;418;500
2020;Enero;03. Retiro;4.118;1.822;2.296;38;24;14;136;60;76;383;195;188;387;161;226;414;185;229;444;189;255;484;209;275;563;251;312;668;299;369;601;249;352
2020;Enero;04. Salamanca;4.717;1.944;2.773;35;22;13;167;77;90;447;199;248;452;175;277;456;181;275;467;196;271;529;224;305;640;255;385;794;325;469;730;290;440
2020;Enero;05. Chamartín;4.508;1.904;2.604;32;21;11;109;47;62;329;142;187;389;169;220;433;168;265;478;186;292;552;228;324;663;276;387;834;364;470;689;303;386
2020;Enero;06. Tetuán;8.144;3.608;4.536;113;50;63;417;210;207;740;317;423;793;338;455;856;356;500;912;400;512;990;439;551;1.125;515;610;1.178;515;663;1.020;468;552
2020;Enero;07. Chamberí;4.798;2.041;2.757;29;16;13;185;79;106;537;235;302;518;219;299;516;224;292;485;199;286;546;228;318;627;269;358;749;340;409;606;232;374
2020;Enero;08. Fuencarral-El Pardo;8.898;3.785;5.113;85;49;36;395;188;207;694;330;364;766;313;453;911;377;534;1.162;470;692;1.191;506;685;1.178;502;676;1.365;585;780;1.151;465;686
2020;Enero;09. Moncloa-Aravaca;4.145;1.849;2.296;47;27;20;169;82;87;363;160;203;347;148;199;379;159;220;472;194;278;473;224;249;625;274;351;684;322;362;586;259;327
2020;Enero;10. Latina;13.211;5.979;7.232;226;121;105;742;378;364;1.188;559;629;1.208;528;680;1.392;625;767;1.492;663;829;1.648;731;917;1.858;858;1.000;1.849;832;1.017;1.608;684;924
2020;Enero;11. Carabanchel;15.984;7.117;8.867;336;172;164;981;469;512;1.410;627;783;1.514;651;863;1.688;694;994;1.932;822;1.110;2.095;943;1.152;2.110;982;1.128;2.126;945;1.181;1.792;812;980
2020;Enero;12. Usera;9.461;4.196;5.265;272;154;118;688;330;358;884;388;496;902;372;530;990;393;597;1.041;452;589;1.226;543;683;1.243;580;663;1.216;528;688;999;456;543
2020;Enero;13. Puente de Vallecas;17.537;7.983;9.554;458;246;212;1.186;565;621;1.676;751;925;1.700;729;971;1.849;776;1.073;1.954;861;1.093;1.965;936;1.029;2.268;1.025;1.243;2.479;1.160;1.319;2.002;934;1.068
2020;Enero;14. Moratalaz;4.981;2.149;2.832;99;55;44;301;148;153;427;194;233;436;180;256;446;188;258;493;211;282;584;261;323;694;294;400;817;346;471;684;272;412
2020;Enero;15. Ciudad Lineal;10.512;4.599;5.913;141;83;58;436;216;220;842;377;465;960;388;572;1.025;415;610;1.066;462;604;1.262;558;704;1.484;637;847;1.782;833;949;1.514;630;884
2020;Enero;16. Hortaleza;7.834;3.314;4.520;96;58;38;341;179;162;587;276;311;681;269;412;803;309;494;877;344;533;1.038;421;617;1.041;417;624;1.289;559;730;1.081;482;599
2020;Enero;17. Villaverde;10.703;4.664;6.039;294;160;134;729;371;358;1.033;449;584;989;389;600;1.069;432;637;1.284;525;759;1.299;535;764;1.433;624;809;1.421;639;782;1.152;540;612
2020;Enero;18. Villa de Vallecas;7.331;3.058;4.273;220;121;99;503;242;261;680;286;394;743;306;437;829;316;513;1.016;400;616;928;367;561;815;341;474;880;374;506;717;305;412
2020;Enero;19. Vicálvaro;4.466;1.885;2.581;127;65;62;330;166;164;403;172;231;406;163;243;398;163;235;513;185;328;586;239;347;648;267;381;612;271;341;443;194;249
2020;Enero;20. San Blas-Canillejas;8.683;3.854;4.829;182;95;87;491;247;244;684;303;381;772;324;448;778;327;451;855;366;489;1.002;403;599;1.259;555;704;1.477;715;762;1.183;519;664
2020;Enero;21. Barajas;1.850;791;1.059;22;17;5;66;26;40;141;72;69;159;66;93;182;74;108;218;83;135;260;103;157;221;102;119;318;142;176;263;106;157
2020;Febrero;Ciudad de Madrid;167.188;74.042;93.146;3.182;1.726;1.456;9.345;4.632;4.713;14.675;6.716;7.959;15.720;6.654;9.066;17.224;7.218;10.006;18.682;7.928;10.754;20.533;9.023;11.510;22.282;9.882;12.400;24.700;11.098;13.602;20.845;9.165;11.680
2020;Febrero;01. Centro;7.595;3.974;3.621;60;32;28;216;105;111;636;317;319;858;421;437;896;465;431;922;481;441;1.017;532;485;964;537;427;1.111;596;515;915;488;427
2020;Febrero;02. Arganzuela;6.802;3.076;3.726;71;40;31;295;162;133;586;292;294;677;304;373;757;320;437;776;337;439;774;355;419;882;366;516;1.063;473;590;921;427;494
2020;Febrero;03. Retiro;4.097;1.787;2.310;36;19;17;126;55;71;366;177;189;394;163;231;425;192;233;470;203;267;479;208;271;547;238;309;660;287;373;594;245;349
2020;Febrero;04. Salamanca;4.717;1.961;2.756;35;21;14;189;100;89;435;187;248;464;197;267;451;180;271;464;196;268;516;206;310;626;249;377;799;331;468;738;294;444
2020;Febrero;05. Chamartín;4.577;1.948;2.629;28;17;11;128;55;73;330;156;174;405;171;234;437;165;272;469;188;281;554;222;332;686;296;390;838;369;469;702;309;393
2020;Febrero;06. Tetuán;8.193;3.623;4.570;132;62;70;422;208;214;745;335;410;790;324;466;847;340;507;897;390;507;1.016;453;563;1.141;531;610;1.185;516;669;1.018;464;554
2020;Febrero;07. Chamberí;4.832;2.077;2.755;33;16;17;193;83;110;517;241;276;507;218;289;508;225;283;507;203;304;550;242;308;640;263;377;755;342;413;622;244;378
2020;Febrero;08. Fuencarral-El Pardo;8.951;3.827;5.124;112;69;43;442;216;226;690;324;366;755;319;436;938;385;553;1.139;455;684;1.198;504;694;1.159;509;650;1.353;576;777;1.165;470;695
2020;Febrero;09. Moncloa-Aravaca;4.191;1.841;2.350;53;34;19;193;93;100;372;146;226;368;162;206;382;154;228;456;190;266;470;220;250;623;275;348;689;316;373;585;251;334
2020;Febrero;10. Latina;13.138;5.923;7.215;213;106;107;793;405;388;1.153;538;615;1.206;534;672;1.378;613;765;1.447;635;812;1.631;725;906;1.864;855;1.009;1.838;825;1.013;1.615;687;928
2020;Febrero;11. Carabanchel;16.114;7.166;8.948;369;189;180;1.045;523;522;1.418;653;765;1.509;650;859;1.716;708;1.008;1.929;800;1.129;2.085;925;1.160;2.087;953;1.134;2.129;948;1.181;1.827;817;1.010
2020;Febrero;12. Usera;9.529;4.205;5.324;283;151;132;704;338;366;854;394;460;932;372;560;990;404;586;1.054;465;589;1.260;546;714;1.239;565;674;1.205;519;686;1.008;451;557
2020;Febrero;13. Puente de Vallecas;17.806;8.175;9.631;479;268;211;1.242;612;630;1.703;751;952;1.751;744;1.007;1.898;812;1.086;1.941;861;1.080;2.012;971;1.041;2.253;1.027;1.226;2.492;1.173;1.319;2.035;956;1.079
2020;Febrero;14. Moratalaz;5.018;2.181;2.837;111;53;58;320;158;162;442;194;248;443;192;251;457;205;252;491;214;277;577;252;325;685;296;389;802;340;462;690;277;413
2020;Febrero;15. Ciudad Lineal;10.467;4.607;5.860;151;89;62;459;237;222;850;408;442;945;388;557;1.017;414;603;1.045;450;595;1.247;553;694;1.459;622;837;1.768;808;960;1.526;638;888
