año;mes;fecha;distrito;total;total_hombres;total_mujeres;total_16-19;total_16-19_hombres;total_16-19_mujeres;total_20-24;total_20-24_hombres;total_20-24_mujeres;total_25-29;total_25-29_hombres;total_25-29_mujeres;total_30-34;total_30-34_hombres;total_30-34_mujeres;total_35-39;total_35-39_hombres;total_35-39_mujeres;total_40-44;total_40-44_hombres;total_40-44_mujeres;total_45-49;total_45-49_hombres;total_45-49_mujeres;total_50-54;total_50-54_hombres;total_50-54_mujeres;total_55-59;total_55-59_hombres;total_55-59_mujeres;total_60omas;total_60omas_hombres;total_60omas_mujeres
2021;Marzo;Marzo 2021;15. Ciudad Lineal;13.626;5.990;7.636;218;123;95;792;393;399;1.253;607;646;1.296;543;753;1.345;528;817;1.429;607;822;1.546;668;878;1.832;810;1.022;2.061;916;1.145;1.854;795;1.059
2021;Marzo;Marzo 2021;16. Hortaleza;9.902;4.166;5.736;187;117;70;506;272;234;814;371;443;842;345;497;1.015;414;601;1.109;391;718;1.319;523;796;1.302;545;757;1.523;616;907;1.285;572;713
2021;Marzo;Marzo 2021;17. Villaverde;14.456;6.196;8.260;374;199;175;1.211;588;623;1.471;639;832;1.451;536;915;1.524;582;942;1.736;705;1.031;1.672;712;960;1.765;775;990;1.746;778;968;1.506;682;824
2021;Marzo;Marzo 2021;18. Villa de Vallecas;8.787;3.678;5.109;261;162;99;639;300;339;848;354;494;945;392;553;1.027;400;627;1.148;415;733;1.126;467;659;982;423;559;944;403;541;867;362;505
2021;Marzo;Marzo 2021;19. Vicálvaro;5.657;2.438;3.219;155;73;82;508;246;262;561;284;277;535;229;306;541;212;329;611;244;367;701;278;423;761;302;459;724;318;406;560;252;308
2021;Marzo;Marzo 2021;20. San Blas-Canillejas;11.388;5.008;6.380;271;144;127;814;410;404;1.019;483;536;1.065;434;631;1.077;434;643;1.117;471;646;1.275;510;765;1.509;685;824;1.712;754;958;1.529;683;846
2021;Marzo;Marzo 2021;21. Barajas;2.467;1.076;1.391;46;26;20;153;82;71;202;97;105;234;98;136;250;89;161;308;124;184;331;145;186;314;148;166;337;144;193;292;123;169
2021;Abril;Abril 2021;Ciudad de Madrid;212.597;93.966;118.631;4.253;2.361;1.892;13.981;6.918;7.063;20.081;9.173;10.908;21.146;9.028;12.118;22.238;9.069;13.169;24.009;10.027;13.982;25.610;11.201;14.409;26.907;12.053;14.854;28.990;12.842;16.148;25.382;11.294;14.088
2021;Abril;Abril 2021;01. Centro;10.203;5.341;4.862;87;45;42;375;185;190;962;434;528;1.194;608;586;1.278;671;607;1.244;660;584;1.350;722;628;1.279;733;546;1.313;689;624;1.121;594;527
2021;Abril;Abril 2021;02. Arganzuela;8.382;3.819;4.563;88;47;41;457;234;223;829;384;445;834;386;448;935;425;510;950;412;538;982;449;533;1.003;442;561;1.216;546;670;1.088;494;594
2021;Abril;Abril 2021;03. Retiro;4.985;2.198;2.787;50;29;21;214;100;114;484;224;260;506;240;266;529;227;302;536;230;306;592;256;336;636;288;348;775;323;452;663;281;382
2021;Abril;Abril 2021;04. Salamanca;5.983;2.514;3.469;61;33;28;240;121;119;567;259;308;640;267;373;616;255;361;608;237;371;668;282;386;761;316;445;941;383;558;881;361;520
2021;Abril;Abril 2021;05. Chamartín;5.689;2.466;3.223;54;34;20;205;107;98;490;219;271;509;243;266;599;229;370;570;234;336;686;300;386;788;334;454;944;402;542;844;364;480
2021;Abril;Abril 2021;06. Tetuán;10.541;4.645;5.896;204;113;91;637;318;319;1.051;495;556;1.085;428;657;1.123;436;687;1.192;511;681;1.223;542;681;1.355;607;748;1.422;638;784;1.249;557;692
2021;Abril;Abril 2021;07. Chamberí;5.947;2.578;3.369;50;22;28;263;134;129;646;304;342;667;305;362;644;260;384;649;286;363;676;293;383;702;274;428;902;395;507;748;305;443
2021;Abril;Abril 2021;08. Fuencarral-El Pardo;10.985;4.714;6.271;178;112;66;583;304;279;931;433;498;1.054;449;605;1.085;412;673;1.396;561;835;1.517;638;879;1.358;592;766;1.525;662;863;1.358;551;807
2021;Abril;Abril 2021;09. Moncloa-Aravaca;5.199;2.292;2.907;68;38;30;253;130;123;536;242;294;514;216;298;507;203;304;530;224;306;600;247;353;693;306;387;806;370;436;692;316;376
2021;Abril;Abril 2021;10. Latina;17.037;7.631;9.406;360;198;162;1.186;580;606;1.592;744;848;1.590;692;898;1.831;758;1.073;1.965;846;1.119;2.062;901;1.161;2.268;1.049;1.219;2.225;989;1.236;1.958;874;1.084
2021;Abril;Abril 2021;11. Carabanchel;20.680;9.120;11.560;463;258;205;1.572;751;821;2.087;916;1.171;1.974;838;1.136;2.222;897;1.325;2.417;1.012;1.405;2.602;1.119;1.483;2.598;1.178;1.420;2.553;1.159;1.394;2.192;992;1.200
2021;Abril;Abril 2021;12. Usera;12.665;5.547;7.118;349;173;176;1.090;534;556;1.203;551;652;1.296;535;761;1.313;506;807;1.463;618;845;1.611;699;912;1.607;712;895;1.468;643;825;1.265;576;689
2021;Abril;Abril 2021;13. Puente de Vallecas;22.554;10.253;12.301;580;327;253;1.884;944;940;2.188;986;1.202;2.372;1.003;1.369;2.351;990;1.361;2.534;1.066;1.468;2.470;1.169;1.301;2.685;1.247;1.438;2.974;1.353;1.621;2.516;1.168;1.348
2021;Abril;Abril 2021;14. Moratalaz;6.172;2.698;3.474;139;76;63;452;220;232;590;291;299;552;242;310;575;248;327;595;222;373;704;291;413;800;358;442;907;400;507;858;350;508
2021;Abril;Abril 2021;15. Ciudad Lineal;13.461;5.925;7.536;223;128;95;761;365;396;1.218;588;630;1.300;548;752;1.301;510;791;1.408;598;810;1.525;672;853;1.808;797;1.011;2.053;914;1.139;1.864;805;1.059
2021;Abril;Abril 2021;16. Hortaleza;9.735;4.092;5.643;173;109;64;505;284;221;791;352;439;817;326;491;968;392;576;1.082;382;700;1.291;514;777;1.281;539;742;1.509;607;902;1.318;587;731
2021;Abril;Abril 2021;17. Villaverde;14.254;6.036;8.218;385;204;181;1.207;584;623;1.389;601;788;1.450;530;920;1.478;540;938;1.716;688;1.028;1.648;700;948;1.749;752;997;1.727;757;970;1.505;680;825
2021;Abril;Abril 2021;18. Villa de Vallecas;8.817;3.722;5.095;266;165;101;651;308;343;825;345;480;976;415;561;1.026;402;624;1.158;432;726;1.108;465;643;989;419;570;944;401;543;874;370;504
2021;Abril;Abril 2021;19. Vicálvaro;5.559;2.374;3.185;157;76;81;497;234;263;538;268;270;521;226;295;527;192;335;597;237;360;691;274;417;743;302;441;721;307;414;567;258;309
2021;Abril;Abril 2021;20. San Blas-Canillejas;11.310;4.951;6.359;271;145;126;802;404;398;978;447;531;1.058;431;627;1.075;427;648;1.103;463;640;1.275;529;746;1.503;664;839;1.721;758;963;1.524;683;841
2021;Abril;Abril 2021;21. Barajas;2.439;1.050;1.389;47;29;18;147;77;70;186;90;96;237;100;137;255;89;166;296;108;188;329;139;190;301;144;157;344;146;198;297;128;169
2021;Mayo;Mayo 2021;Ciudad de Madrid;207.254;91.086;116.168;4.032;2.274;1.758;12.366;6.182;6.184;19.238;8.738;10.500;20.550;8.731;11.819;21.595;8.706;12.889;23.313;9.657;13.656;25.101;10.881;14.220;26.561;11.808;14.753;28.922;12.774;16.148;25.576;11.335;14.241
2021;Mayo;Mayo 2021;01. Centro;9.930;5.129;4.801;80;44;36;313;158;155;958;433;525;1.141;562;579;1.220;631;589;1.198;625;573;1.309;690;619;1.271;709;562;1.309;683;626;1.131;594;537
2021;Mayo;Mayo 2021;02. Arganzuela;8.048;3.627;4.421;79;45;34;351;180;171;763;350;413;841;382;459;877;401;476;922;410;512;945;411;534;977;419;558;1.199;537;662;1.094;492;602
2021;Mayo;Mayo 2021;03. Retiro;4.856;2.167;2.689;48;28;20;179;81;98;428;203;225;491;241;250;519;228;291;519;226;293;595;261;334;620;292;328;779;324;455;678;283;395
2021;Mayo;Mayo 2021;04. Salamanca;5.858;2.480;3.378;53;35;18;201;106;95;556;256;300;615;249;366;613;251;362;583;231;352;664;284;380;751;322;429;932;383;549;890;363;527
2021;Mayo;Mayo 2021;05. Chamartín;5.524;2.372;3.152;48;27;21;164;90;74;461;215;246;492;233;259;564;212;352;549;226;323;674;284;390;776;312;464;953;406;547;843;367;476
2021;Mayo;Mayo 2021;06. Tetuán;10.295;4.519;5.776;203;120;83;585;301;284;979;445;534;1.046;410;636;1.083;410;673;1.156;480;676;1.204;533;671;1.338;604;734;1.434;657;777;1.267;559;708
2021;Mayo;Mayo 2021;07. Chamberí;5.736;2.479;3.257;40;16;24;194;99;95;618;286;332;647;299;348;632;256;376;622;278;344;660;285;375;689;266;423;899;392;507;735;302;433
2021;Mayo;Mayo 2021;08. Fuencarral-El Pardo;10.830;4.597;6.233;166;102;64;484;251;233;894;413;481;1.037;458;579;1.113;411;702;1.368;530;838;1.491;615;876;1.371;598;773;1.530;661;869;1.376;558;818
2021;Mayo;Mayo 2021;09. Moncloa-Aravaca;5.061;2.251;2.810;52;28;24;215;116;99;506;233;273;503;219;284;478;193;285;528;222;306;560;240;320;691;305;386;819;368;451;709;327;382
2021;Mayo;Mayo 2021;10. Latina;16.629;7.455;9.174;343;190;153;1.046;521;525;1.545;729;816;1.539;673;866;1.784;744;1.040;1.880;813;1.067;2.028;885;1.143;2.257;1.031;1.226;2.226;983;1.243;1.981;886;1.095
2021;Mayo;Mayo 2021;11. Carabanchel;20.143;8.793;11.350;437;240;197;1.428;692;736;1.987;855;1.132;1.912;793;1.119;2.140;849;1.291;2.358;984;1.374;2.561;1.080;1.481;2.585;1.170;1.415;2.526;1.139;1.387;2.209;991;1.218
2021;Mayo;Mayo 2021;12. Usera;12.340;5.373;6.967;347;176;171;1.019;495;524;1.154;521;633;1.257;518;739;1.278;491;787;1.431;593;838;1.538;669;869;1.575;696;879;1.475;641;834;1.266;573;693
2021;Mayo;Mayo 2021;13. Puente de Vallecas;22.086;9.984;12.102;561;326;235;1.742;884;858;2.151;966;1.185;2.323;968;1.355;2.283;955;1.328;2.461;1.032;1.429;2.419;1.130;1.289;2.639;1.205;1.434;2.957;1.346;1.611;2.550;1.172;1.378
2021;Mayo;Mayo 2021;14. Moratalaz;6.003;2.599;3.404;138;79;59;394;204;190;566;281;285;539;236;303;546;232;314;595;215;380;685;273;412;777;340;437;902;389;513;861;350;511
2021;Mayo;Mayo 2021;15. Ciudad Lineal;13.133;5.771;7.362;204;115;89;687;325;362;1.148;537;611;1.248;529;719;1.294;508;786;1.371;593;778;1.509;664;845;1.764;776;988;2.030;909;1.121;1.878;815;1.063
2021;Mayo;Mayo 2021;16. Hortaleza;9.586;3.985;5.601;164;107;57;436;244;192;762;340;422;832;326;506;954;381;573;1.065;369;696;1.260;502;758;1.304;546;758;1.493;597;896;1.316;573;743
2021;Mayo;Mayo 2021;17. Villaverde;13.833;5.817;8.016;363;201;162;1.103;521;582;1.338;583;755;1.374;503;871;1.430;507;923;1.671;664;1.007;1.652;703;949;1.679;718;961;1.725;749;976;1.498;668;830
2021;Mayo;Mayo 2021;18. Villa de Vallecas;8.514;3.543;4.971;249;156;93;572;275;297;787;316;471;948;394;554;996;375;621;1.094;390;704;1.090;457;633;956;406;550;960;408;552;862;366;496
2021;Mayo;Mayo 2021;19. Vicálvaro;5.467;2.326;3.141;149;73;76;444;218;226;520;256;264;520;230;290;518;190;328;581;220;361;682;270;412;754;300;454;725;304;421;574;265;309
2021;Mayo;Mayo 2021;20. San Blas-Canillejas;11.047;4.838;6.209;265;140;125;694;359;335;940;434;506;1.031;425;606;1.039;402;637;1.074;450;624;1.256;516;740;1.489;651;838;1.712;761;951;1.547;700;847
2021;Mayo;Mayo 2021;21. Barajas;2.335;981;1.354;43;26;17;115;62;53;177;86;91;214;83;131;234;79;155;287;106;181;319;129;190;298;142;156;337;137;200;311;131;180
2021;Junio;Junio 2021;Ciudad de Madrid;202.866;88.248;114.618;3.986;2.234;1.752;11.735;5.776;5.959;18.357;8.203;10.154;19.909;8.383;11.526;20.981;8.363;12.618;22.764;9.368;13.396;24.552;10.497;14.055;26.181;11.571;14.610;28.728;12.542;16.186;25.673;11.311;14.362
2021;Junio;Junio 2021;01. Centro;9.730;5.040;4.690;78;39;39;283;139;144;877;376;501;1.148;571;577;1.167;600;567;1.159;631;528;1.295;691;604;1.269;703;566;1.310;693;617;1.144;597;547
2021;Junio;Junio 2021;02. Arganzuela;7.867;3.505;4.362;81;47;34;356;173;183;729;331;398;834;377;457;848;381;467;886;380;506;925;403;522;926;399;527;1.176;511;665;1.106;503;603
2021;Junio;Junio 2021;03. Retiro;4.799;2.108;2.691;48;30;18;176;78;98;428;207;221;489;226;263;507;221;286;505;209;296;571;237;334;608;284;324;781;326;455;686;290;396
2021;Junio;Junio 2021;04. Salamanca;5.783;2.419;3.364;53;31;22;197;105;92;528;248;280;599;231;368;601;249;352;571;213;358;666;283;383;747;311;436;922;380;542;899;368;531
2021;Junio;Junio 2021;05. Chamartín;5.447;2.334;3.113;39;25;14;174;91;83;430;189;241;473;232;241;577;223;354;545;227;318;666;277;389;747;300;447;949;410;539;847;360;487
2021;Junio;Junio 2021;06. Tetuán;10.059;4.391;5.668;193;110;83;559;278;281;957;430;527;1.030;411;619;1.072;405;667;1.098;450;648;1.169;518;651;1.319;600;719;1.396;630;766;1.266;559;707
2021;Junio;Junio 2021;07. Chamberí;5.656;2.429;3.227;41;18;23;206;95;111;621;289;332;647;303;344;595;238;357;597;261;336;648;277;371;667;262;405;883;382;501;751;304;447
2021;Junio;Junio 2021;08. Fuencarral-El Pardo;10.672;4.408;6.264;165;102;63;454;227;227;862;373;489;1.016;428;588;1.060;383;677;1.341;506;835;1.486;597;889;1.357;578;779;1.545;664;881;1.386;550;836
2021;Junio;Junio 2021;09. Moncloa-Aravaca;5.004;2.210;2.794;55;31;24;197;106;91;494;231;263;487;218;269;501;197;304;514;203;311;554;230;324;666;298;368;824;372;452;712;324;388
2021;Junio;Junio 2021;10. Latina;16.112;7.132;8.980;339;190;149;975;476;499;1.445;664;781;1.436;630;806;1.699;701;998;1.845;787;1.058;1.927;814;1.113;2.260;1.028;1.232;2.198;954;1.244;1.988;888;1.100
2021;Junio;Junio 2021;11. Carabanchel;19.699;8.535;11.164;444;241;203;1.330;646;684;1.901;813;1.088;1.846;753;1.093;2.086;825;1.261;2.336;968;1.368;2.501;1.052;1.449;2.547;1.148;1.399;2.499;1.110;1.389;2.209;979;1.230
2021;Junio;Junio 2021;12. Usera;11.885;5.155;6.730;336;174;162;940;447;493;1.073;479;594;1.222;502;720;1.218;476;742;1.375;571;804;1.500;648;852;1.520;671;849;1.463;634;829;1.238;553;685
2021;Junio;Junio 2021;13. Puente de Vallecas;21.644;9.702;11.942;552;315;237;1.647;828;819;2.072;932;1.140;2.266;914;1.352;2.239;931;1.308;2.421;1.007;1.414;2.367;1.109;1.258;2.617;1.198;1.419;2.907;1.298;1.609;2.556;1.170;1.386
2021;Junio;Junio 2021;14. Moratalaz;5.974;2.571;3.403;127;73;54;378;194;184;574;275;299;525;239;286;553;216;337;589;224;365;681;264;417;769;345;424;920;394;526;858;347;511
2021;Junio;Junio 2021;15. Ciudad Lineal;12.699;5.520;7.179;210;118;92;620;291;329;1.076;490;586;1.141;481;660;1.212;468;744;1.339;584;755;1.459;645;814;1.734;748;986;2.032;890;1.142;1.876;805;1.071
2021;Junio;Junio 2021;16. Hortaleza;9.450;3.888;5.562;164;106;58;430;235;195;721;316;405;780;305;475;928;363;565;1.073;369;704;1.225;466;759;1.295;543;752;1.499;600;899;1.335;585;750
2021;Junio;Junio 2021;17. Villaverde;13.431;5.585;7.846;363;197;166;1.014;480;534;1.267;550;717;1.332;482;850;1.406;496;910;1.569;634;935;1.617;661;956;1.651;696;955;1.723;734;989;1.489;655;834
2021;Junio;Junio 2021;18. Villa de Vallecas;8.417;3.444;4.973;245;146;99;557;272;285;739;292;447;928;388;540;975;346;629;1.095;384;711;1.074;444;630;956;378;578;974;413;561;874;381;493
2021;Junio;Junio 2021;19. Vicálvaro;5.385;2.252;3.133;145;73;72;435;209;226;494;223;271;506;223;283;508;189;319;570;216;354;679;261;418;746;291;455;730;305;425;572;262;310
2021;Junio;Junio 2021;20. San Blas-Canillejas;10.830;4.648;6.182;260;140;120;683;338;345;897;407;490;992;389;603;1.006;386;620;1.059;447;612;1.218;493;725;1.491;650;841;1.665;703;962;1.559;695;864
2021;Junio;Junio 2021;21. Barajas;2.323;972;1.351;48;28;20;124;68;56;172;88;84;212;80;132;223;69;154;277;97;180;324;127;197;289;140;149;332;139;193;322;136;186
2021;Julio;Julio 2021;Ciudad de Madrid;199.825;86.085;113.740;3.829;2.161;1.668;11.305;5.527;5.778;17.965;7.899;10.066;19.721;8.181;11.540;20.649;8.154;12.495;22.316;9.103;13.213;24.248;10.228;14.020;25.857;11.325;14.532;28.352;12.300;16.052;25.583;11.207;14.376
2021;Julio;Julio 2021;01. Centro;9.547;4.909;4.638;77;40;37;285;143;142;866;380;486;1.125;551;574;1.142;562;580;1.161;632;529;1.267;672;595;1.231;674;557;1.276;675;601;1.117;580;537
2021;Julio;Julio 2021;02. Arganzuela;7.815;3.450;4.365;81;47;34;330;158;172;730;321;409;845;379;466;867;383;484;867;366;501;918;384;534;915;393;522;1.148;509;639;1.114;510;604
2021;Julio;Julio 2021;03. Retiro;4.852;2.118;2.734;44;29;15;181;82;99;449;201;248;505;230;275;498;215;283;521;225;296;568;242;326;615;284;331;776;323;453;695;287;408
2021;Julio;Julio 2021;04. Salamanca;5.774;2.383;3.391;53;36;17;192;107;85;549;236;313;594;223;371;596;242;354;576;212;364;652;275;377;739;312;427;935;386;549;888;354;534
2021;Julio;Julio 2021;05. Chamartín;5.458;2.301;3.157;41;25;16;166;87;79;410;176;234;490;221;269;561;219;342;559;234;325;690;287;403;757;298;459;924;388;536;860;366;494
2021;Julio;Julio 2021;06. Tetuán;9.823;4.235;5.588;190;106;84;506;255;251;924;400;524;1.030;416;614;1.044;382;662;1.068;428;640;1.154;505;649;1.293;588;705;1.378;617;761;1.236;538;698
2021;Julio;Julio 2021;07. Chamberí;5.645;2.386;3.259;35;14;21;196;88;108;620;282;338;623;274;349;612;249;363;622;269;353;639;274;365;681;258;423;868;378;490;749;300;449
2021;Julio;Julio 2021;08. Fuencarral-El Pardo;10.636;4.358;6.278;153;93;60;448;210;238;836;356;480;1.020;426;594;1.064;385;679;1.330;498;832;1.494;603;891;1.368;577;791;1.551;661;890;1.372;549;823
2021;Julio;Julio 2021;09. Moncloa-Aravaca;4.928;2.122;2.806;46;22;24;198;103;95;507;217;290;482;207;275;479;188;291;500;193;307;545;219;326;651;284;367;820;375;445;700;314;386
2021;Julio;Julio 2021;10. Latina;15.892;6.940;8.952;340;192;148;927;444;483;1.403;628;775;1.449;621;828;1.693;710;983;1.811;759;1.052;1.905;796;1.109;2.223;994;1.229;2.153;919;1.234;1.988;877;1.111
2021;Julio;Julio 2021;11. Carabanchel;19.269;8.309;10.960;422;228;194;1.288;627;661;1.839;801;1.038;1.830;741;1.089;2.051;796;1.255;2.246;922;1.324;2.415;990;1.425;2.475;1.125;1.350;2.489;1.098;1.391;2.214;981;1.233
2021;Julio;Julio 2021;12. Usera;11.601;4.982;6.619;318;169;149;904;419;485;1.024;457;567;1.189;490;699;1.181;449;732;1.343;545;798;1.484;626;858;1.494;668;826;1.427;606;821;1.237;553;684
2021;Julio;Julio 2021;13. Puente de Vallecas;21.077;9.373;11.704;547;311;236;1.585;791;794;1.985;880;1.105;2.224;893;1.331;2.133;897;1.236;2.285;930;1.355;2.324;1.072;1.252;2.554;1.167;1.387;2.884;1.280;1.604;2.556;1.152;1.404
2021;Julio;Julio 2021;14. Moratalaz;5.900;2.528;3.372;119;73;46;381;191;190;551;267;284;514;223;291;552;223;329;585;215;370;675;262;413;763;335;428;899;386;513;861;353;508
2021;Julio;Julio 2021;15. Ciudad Lineal;12.515;5.409;7.106;196;113;83;581;271;310;1.066;486;580;1.126;481;645;1.196;447;749;1.308;576;732;1.444;622;822;1.728;730;998;1.996;882;1.114;1.874;801;1.073
2021;Julio;Julio 2021;16. Hortaleza;9.486;3.825;5.661;162;102;60;440;239;201;748;316;432;776;297;479;911;349;562;1.077;360;717;1.227;458;769;1.318;546;772;1.484;574;910;1.343;584;759
2021;Julio;Julio 2021;17. Villaverde;13.065;5.416;7.649;362;199;163;944;443;501;1.202;537;665;1.291;464;827;1.371;481;890;1.541;633;908;1.595;640;955;1.602;657;945;1.689;726;963;1.468;636;832
2021;Julio;Julio 2021;18. Villa de Vallecas;8.323;3.365;4.958;222;133;89;564;276;288;718;282;436;915;366;549;988;347;641;1.079;377;702;1.083;443;640;942;367;575;954;397;557;858;377;481
2021;Julio;Julio 2021;19. Vicálvaro;5.339;2.226;3.113;139;69;70;406;200;206;501;218;283;533;239;294;494;165;329;552;215;337;670;265;405;749;295;454;717;301;416;578;259;319
2021;Julio;Julio 2021;20. San Blas-Canillejas;10.629;4.524;6.105;239;135;104;667;331;336;885;387;498;953;370;583;993;392;601;1.025;419;606;1.186;469;717;1.470;637;833;1.655;687;968;1.556;697;859
2021;Julio;Julio 2021;21. Barajas;2.251;926;1.325;43;25;18;116;62;54;152;71;81;207;69;138;223;73;150;260;95;165;313;124;189;289;136;153;329;132;197;319;139;180
2021;Agosto;Agosto 2021;Ciudad de Madrid;200.565;86.355;114.210;3.765;2.131;1.634;11.444;5.543;5.901;18.190;7.981;10.209;19.678;8.164;11.514;20.731;8.197;12.534;22.537;9.246;13.291;24.285;10.268;14.017;25.914;11.308;14.606;28.397;12.321;16.076;25.624;11.196;14.428
2021;Agosto;Agosto 2021;01. Centro;9.573;4.948;4.625;75;40;35;282;146;136;845;378;467;1.108;549;559;1.122;551;571;1.195;652;543;1.290;689;601;1.243;683;560;1.273;675;598;1.140;585;555
2021;Agosto;Agosto 2021;02. Arganzuela;7.860;3.473;4.387;76;45;31;341;170;171;732;328;404;860;381;479;866;374;492;879;373;506;917;391;526;937;398;539;1.151;512;639;1.101;501;600
2021;Agosto;Agosto 2021;03. Retiro;4.873;2.102;2.771;40;24;16;190;86;104;451;203;248;521;230;291;496;208;288;517;222;295;584;244;340;602;275;327;776;327;449;696;283;413
2021;Agosto;Agosto 2021;04. Salamanca;5.809;2.398;3.411;48;32;16;175;98;77;557;240;317;600;228;372;617;251;366;580;212;368;644;271;373;771;324;447;932;389;543;885;353;532
2021;Agosto;Agosto 2021;05. Chamartín;5.589;2.371;3.218;45;27;18;175;90;85;442;197;245;505;228;277;572;225;347;571;239;332;699;299;400;760;294;466;943;395;548;877;377;500
2021;Agosto;Agosto 2021;06. Tetuán;9.947;4.272;5.675;187;107;80;514;259;255;960;419;541;1.038;410;628;1.093;398;695;1.068;426;642;1.173;513;660;1.303;583;720;1.373;611;762;1.238;546;692
2021;Agosto;Agosto 2021;07. Chamberí;5.687;2.369;3.318;31;12;19;190;77;113;644;286;358;640;275;365;595;236;359;618;264;354;627;271;356;709;267;442;862;372;490;771;309;462
2021;Agosto;Agosto 2021;08. Fuencarral-El Pardo;10.817;4.415;6.402;143;85;58;496;232;264;872;382;490;1.052;441;611;1.076;370;706;1.344;514;830;1.483;597;886;1.408;587;821;1.553;659;894;1.390;548;842
2021;Agosto;Agosto 2021;09. Moncloa-Aravaca;4.990;2.174;2.816;56;31;25;206;106;100;493;225;268;491;210;281;483;194;289;521;199;322;559;235;324;649;281;368;833;378;455;699;315;384
2021;Agosto;Agosto 2021;10. Latina;15.977;6.982;8.995;324;184;140;937;448;489;1.447;636;811;1.442;628;814;1.747;741;1.006;1.821;761;1.060;1.882;784;1.098;2.217;992;1.225;2.174;937;1.237;1.986;871;1.115
2021;Agosto;Agosto 2021;11. Carabanchel;19.217;8.365;10.852;412;225;187;1.273;616;657;1.824;806;1.018;1.805;731;1.074;2.018;810;1.208;2.265;946;1.319;2.447;1.010;1.437;2.486;1.148;1.338;2.498;1.107;1.391;2.189;966;1.223
2021;Agosto;Agosto 2021;12. Usera;11.526;4.966;6.560;308;161;147;901;410;491;1.046;467;579;1.158;469;689;1.163;453;710;1.341;553;788;1.445;616;829;1.503;673;830;1.419;614;805;1.242;550;692
2021;Agosto;Agosto 2021;13. Puente de Vallecas;20.961;9.292;11.669;541;305;236;1.584;776;808;1.993;876;1.117;2.179;888;1.291;2.138;887;1.251;2.326;968;1.358;2.287;1.040;1.247;2.483;1.123;1.360;2.868;1.282;1.586;2.562;1.147;1.415
2021;Agosto;Agosto 2021;14. Moratalaz;5.966;2.520;3.446;125;76;49;389;193;196;568;257;311;506;216;290;559;217;342;591;219;372;681;264;417;773;333;440;913;387;526;861;358;503
2021;Agosto;Agosto 2021;15. Ciudad Lineal;12.507;5.365;7.142;194;115;79;594;273;321;1.090;476;614;1.119;474;645;1.173;448;725;1.327;574;753;1.409;608;801;1.727;732;995;2.001;870;1.131;1.873;795;1.078
2021;Agosto;Agosto 2021;16. Hortaleza;9.644;3.885;5.759;166;107;59;472;252;220;768;316;452;769;292;477;941;362;579;1.093;382;711;1.283;473;810;1.313;537;776;1.480;572;908;1.359;592;767
2021;Agosto;Agosto 2021;17. Villaverde;12.932;5.351;7.581;360;198;162;925;424;501;1.196;533;663;1.272;454;818;1.357;492;865;1.526;617;909;1.578;639;939;1.601;656;945;1.676;708;968;1.441;630;811
2021;Agosto;Agosto 2021;18. Villa de Vallecas;8.384;3.400;4.984;220;129;91;572;287;285;742;293;449;924;365;559;1.004;358;646;1.078;382;696;1.093;447;646;935;367;568;949;392;557;867;380;487
