año,mes,distrito,total,hombres_total,mujeres_total,16_19_total,16_19_hombres,16_19_mujeres,20_24_total,20_24_hombres,20_24_mujeres,25_29_total,25_29_hombres,25_29_mujeres,30_34_total,30_34_hombres,30_34_mujeres,35_39_total,35_39_hombres,35_39_mujeres,40_44_total,40_44_hombres,40_44_mujeres,45_49_total,45_49_hombres,45_49_mujeres,50_54_total,50_54_hombres,50_54_mujeres,55_59_total,55_59_hombres,55_59_mujeres,60_mas_total,60_mas_hombres,60_mas_mujeres
2015,Octubre,MORATALAZ,6522,2960,3562,124,67,57,471,242,229,535,244,291,578,262,316,626,272,354,833,364,469,963,424,539,999,457,542,834,374,460,559,254,305
2015,Octubre,CIUDAD LINEAL,14068,6532,7536,219,119,100,760,369,391,1170,529,641,1324,593,731,1696,802,894,1746,800,946,1919,911,1008,2037,967,1070,1910,869,1041,1287,573,714
2015,Octubre,HORTALEZA,9824,4413,5411,117,75,42,565,304,261,789,371,418,949,430,519,1184,474,710,1315,539,776,1393,636,757,1353,605,748,1309,588,721,850,391,459
2015,Octubre,VILLAVERDE,13758,6739,7019,350,185,165,1042,543,499,1156,545,611,1404,643,761,1756,842,914,1896,886,1010,1967,969,998,1790,919,871,1558,828,730,839,379,460
2015,Octubre,VILLA DE VALLECAS,8542,3779,4763,197,115,82,596,298,298,785,351,434,996,406,590,1278,551,727,1215,511,704,1084,476,608,908,408,500,910,416,494,573,247,326
2015,Octubre,VICÁLVARO,5605,2538,3067,131,75,56,439,246,193,427,206,221,478,197,281,688,284,404,892,342,550,901,383,518,736,361,375,605,290,315,308,154,154
2015,Octubre,SAN BLAS-CANILLEJAS,11413,5477,5936,235,142,93,754,386,368,934,425,509,983,455,528,1195,528,667,1427,621,806,1717,867,850,1635,824,811,1631,808,823,902,421,481
2015,Octubre,BARAJAS,2352,1088,1264,23,14,9,119,58,61,173,71,102,220,103,117,273,131,142,327,130,197,312,151,161,298,130,168,357,173,184,250,127,123
2015,Noviembre,MADRID,212075,99686,112389,3438,1879,1559,12490,6349,6141,17926,8310,9616,21488,9689,11799,26075,11869,14206,28051,12760,15291,29751,14347,15404,28484,13642,14842,26879,12915,13964,17493,7926,9567
2015,Noviembre,CENTRO,9560,5115,4445,70,43,27,332,166,166,761,366,395,1143,568,575,1356,722,634,1366,739,627,1348,779,569,1270,696,574,1096,617,479,818,419,399
2015,Noviembre,ARGANZUELA,9020,4124,4896,89,54,35,431,230,201,797,384,413,999,431,568,1150,520,630,1162,519,643,1222,541,681,1177,545,632,1166,546,620,827,354,473
2015,Noviembre,RETIRO,5255,2344,2911,33,24,9,227,112,115,453,219,234,562,239,323,612,267,345,630,275,355,700,331,369,715,302,413,752,337,415,571,238,333
2015,Noviembre,SALAMANCA,6111,2624,3487,40,26,14,243,117,126,497,222,275,687,304,383,720,322,398,738,296,442,817,360,457,844,362,482,881,372,509,644,243,401
2015,Noviembre,CHAMARTÍN,5773,2485,3288,27,18,9,222,98,124,434,204,230,538,221,317,676,295,381,707,283,424,799,344,455,918,408,510,827,356,471,625,258,367
2015,Noviembre,TETUÁN,10497,4976,5521,133,75,58,524,254,270,845,371,474,1138,514,624,1270,571,699,1344,650,694,1519,764,755,1506,738,768,1371,657,714,847,382,465
2015,Noviembre,CHAMBERÍ,6155,2715,3440,35,18,17,279,140,139,566,251,315,790,357,433,740,329,411,735,315,420,766,328,438,809,376,433,836,363,473,599,238,361
2015,Noviembre,FUENCARRAL - EL PARDO,11404,5033,6371,119,74,45,559,259,300,982,444,538,1127,489,638,1484,639,845,1628,728,900,1497,677,820,1403,627,776,1474,634,840,1131,462,669
2015,Noviembre,MONCLOA - ARAVACA,5126,2312,2814,41,18,23,250,105,145,452,219,233,508,234,274,586,233,353,626,278,348,714,344,370,745,347,398,709,303,406,495,231,264
2015,Noviembre,LATINA,17168,8292,8876,280,164,116,1112,560,552,1416,665,751,1737,823,914,2103,1003,1100,2320,1119,1201,2536,1250,1286,2229,1090,1139,2092,1002,1090,1343,616,727
2015,Noviembre,CARABANCHEL,20095,9591,10504,395,189,206,1282,658,624,1673,753,920,2042,897,1145,2609,1215,1394,2749,1262,1487,2834,1439,1395,2565,1257,1308,2372,1180,1192,1574,741,833
2015,Noviembre,USERA,11964,5720,6244,259,130,129,852,429,423,1013,454,559,1125,500,625,1521,693,828,1706,764,942,1710,864,846,1530,761,769,1377,724,653,871,401,470
2015,Noviembre,PUENTE DE VALLECAS,22863,11369,11494,600,309,291,1678,878,800,2123,1007,1116,2285,1078,1207,2726,1290,1436,2796,1414,1382,3169,1595,1574,3108,1530,1578,2825,1471,1354,1553,797,756
2015,Noviembre,MORATALAZ,6421,2922,3499,123,65,58,454,238,216,530,235,295,561,261,300,636,279,357,810,348,462,931,411,520,965,444,521,856,387,469,555,254,301
2015,Noviembre,CIUDAD LINEAL,13841,6428,7413,196,109,87,674,345,329,1157,536,621,1296,574,722,1627,780,847,1763,796,967,1927,930,997,2003,922,1081,1908,872,1036,1290,564,726
2015,Noviembre,HORTALEZA,9636,4297,5339,110,70,40,531,287,244,781,364,417,925,424,501,1158,454,704,1280,505,775,1354,615,739,1321,584,737,1314,598,716,862,396,466
2015,Noviembre,VILLAVERDE,13656,6679,6977,323,169,154,1038,539,499,1169,549,620,1391,639,752,1724,816,908,1883,880,1003,1957,957,1000,1789,929,860,1553,822,731,829,379,450
2015,Noviembre,VILLA DE VALLECAS,8402,3688,4714,182,102,80,564,277,287,762,354,408,977,401,576,1265,532,733,1187,491,696,1067,455,612,905,410,495,902,417,485,591,249,342
2015,Noviembre,VICÁLVARO,5526,2494,3032,137,82,55,434,238,196,424,217,207,483,196,287,653,264,389,881,347,534,890,371,519,731,346,385,574,268,306,319,165,154
2015,Noviembre,SAN BLAS-CANILLEJAS,11281,5401,5880,225,128,97,697,366,331,908,412,496,963,442,521,1194,519,675,1406,613,793,1695,851,844,1648,835,813,1637,815,822,908,420,488
2015,Noviembre,BARAJAS,2321,1077,1244,21,12,9,107,53,54,183,84,99,211,97,114,265,126,139,334,138,196,299,141,158,303,133,170,357,174,183,241,119,122
2015,Diciembre,MADRID,207802,98438,109364,2917,1618,1299,11049,5659,5390,16954,7918,9036,20953,9557,11396,25730,11833,13897,27830,12837,14993,29592,14414,15178,28433,13742,14691,26853,12950,13903,17491,7910,9581
2015,Diciembre,CENTRO,9442,5052,4390,61,37,24,295,145,150,698,337,361,1114,561,553,1359,735,624,1362,722,640,1344,793,551,1298,700,598,1097,607,490,814,415,399
2015,Diciembre,ARGANZUELA,8955,4141,4814,69,42,27,385,208,177,759,355,404,981,445,536,1172,534,638,1175,523,652,1222,560,662,1184,571,613,1165,543,622,843,360,483
2015,Diciembre,RETIRO,5161,2315,2846,33,20,13,213,112,101,452,214,238,537,230,307,587,257,330,628,276,352,698,332,366,696,302,394,743,332,411,574,240,334
2015,Diciembre,SALAMANCA,5938,2554,3384,41,25,16,213,108,105,486,212,274,661,280,381,714,337,377,709,275,434,788,350,438,827,368,459,867,362,505,632,237,395
2015,Diciembre,CHAMARTÍN,5680,2509,3171,30,18,12,184,85,99,412,196,216,546,239,307,661,295,366,700,294,406,787,352,435,910,416,494,839,367,472,611,247,364
2015,Diciembre,TETUÁN,10248,4869,5379,125,71,54,476,226,250,807,365,442,1088,498,590,1233,554,679,1311,627,684,1512,755,757,1489,740,749,1344,649,695,863,384,479
2015,Diciembre,CHAMBERÍ,6111,2720,3391,34,18,16,230,119,111,573,248,325,770,353,417,755,351,404,744,323,421,765,334,431,817,385,432,822,346,476,601,243,358
2015,Diciembre,FUENCARRAL - EL PARDO,11071,4899,6172,97,58,39,496,238,258,916,433,483,1081,463,618,1452,632,820,1575,714,861,1486,667,819,1411,629,782,1421,607,814,1136,458,678
2015,Diciembre,MONCLOA - ARAVACA,5043,2297,2746,29,14,15,215,98,117,445,214,231,503,243,260,577,228,349,616,276,340,703,340,363,748,349,399,713,313,400,494,222,272
2015,Diciembre,LATINA,16795,8178,8617,238,143,95,934,471,463,1320,656,664,1698,796,902,2044,971,1073,2315,1129,1186,2550,1271,1279,2274,1114,1160,2078,1008,1070,1344,619,725
2015,Diciembre,CARABANCHEL,19661,9476,10185,345,163,182,1122,589,533,1592,737,855,1942,868,1074,2577,1205,1372,2786,1289,1497,2830,1441,1389,2540,1265,1275,2360,1185,1175,1567,734,833
2015,Diciembre,USERA,11666,5684,5982,213,116,97,749,377,372,939,424,515,1129,518,611,1511,714,797,1688,776,912,1676,849,827,1521,778,743,1379,735,644,861,397,464
2015,Diciembre,PUENTE DE VALLECAS,22303,11200,11103,495,264,231,1524,790,734,2004,971,1033,2251,1047,1204,2661,1269,1392,2770,1432,1338,3122,1604,1518,3079,1533,1546,2850,1491,1359,1547,799,748
2015,Diciembre,MORATALAZ,6275,2886,3389,108,56,52,403,216,187,500,229,271,530,243,287,620,268,352,799,354,445,932,426,506,962,449,513,872,404,468,549,241,308
2015,Diciembre,CIUDAD LINEAL,13596,6309,7287,155,94,61,617,313,304,1068,464,604,1307,592,715,1593,756,837,1738,804,934,1902,907,995,2016,930,1086,1910,879,1031,1290,570,720
2015,Diciembre,HORTALEZA,9456,4214,5242,80,53,27,461,249,212,707,325,382,903,420,483,1133,456,677,1269,501,768,1370,626,744,1339,582,757,1324,602,722,870,400,470
2015,Diciembre,VILLAVERDE,13324,6612,6712,260,129,131,955,500,455,1105,510,595,1372,640,732,1702,819,883,1852,903,949,1947,969,978,1754,925,829,1546,827,719,831,390,441
2015,Diciembre,VILLA DE VALLECAS,8224,3619,4605,169,93,76,515,249,266,744,342,402,946,400,546,1243,515,728,1159,499,660,1055,451,604,899,402,497,902,418,484,592,250,342
2015,Diciembre,VICÁLVARO,5416,2491,2925,109,70,39,381,219,162,398,212,186,452,186,266,661,272,389,870,352,518,906,388,518,721,344,377,596,283,313,322,165,157
2015,Diciembre,SAN BLAS-CANILLEJAS,11118,5332,5786,207,123,84,588,299,289,868,406,462,929,435,494,1201,533,668,1424,628,796,1688,846,842,1643,827,816,1667,820,847,903,415,488
2015,Diciembre,BARAJAS,2319,1081,1238,19,11,8,93,48,45,161,68,93,213,100,113,274,132,142,340,140,200,309,153,156,305,133,172,358,172,186,247,124,123
2016,Enero,MADRID,211370,100177,111193,2770,1561,1209,11214,5699,5515,17533,8162,9371,21549,9828,11721,26207,12080,14127,28207,13072,15135,30105,14597,15508,28850,13948,14902,27140,13144,13996,17795,8086,9709
2016,Enero,CENTRO,9664,5141,4523,59,29,30,300,157,143,754,359,395,1169,583,586,1384,737,647,1404,746,658,1348,782,566,1313,718,595,1098,611,487,835,419,416
2016,Enero,ARGANZUELA,9079,4163,4916,61,36,25,364,185,179,764,367,397,1017,459,558,1173,543,630,1193,535,658,1247,554,693,1201,558,643,1202,566,636,857,360,497
2016,Enero,RETIRO,5233,2342,2891,22,11,11,183,98,85,437,203,234,564,243,321,621,277,344,645,289,356,702,330,372,719,312,407,739,322,417,601,257,344
2016,Enero,SALAMANCA,6070,2604,3466,45,28,17,212,110,102,499,233,266,687,284,403,747,343,404,727,291,436,789,337,452,851,372,479,875,368,507,638,238,400
2016,Enero,CHAMARTÍN,5789,2530,3259,27,15,12,193,97,96,422,190,232,547,241,306,679,294,385,713,294,419,821,366,455,928,420,508,850,370,480,609,243,366
2016,Enero,TETUÁN,10503,5011,5492,116,68,48,501,246,255,853,380,473,1156,527,629,1275,590,685,1318,637,681,1544,775,769,1520,751,769,1345,641,704,875,396,479
2016,Enero,CHAMBERÍ,6222,2769,3453,31,19,12,234,123,111,600,246,354,766,352,414,777,356,421,758,324,434,775,343,432,831,389,442,832,362,470,618,255,363
2016,Enero,FUENCARRAL - EL PARDO,11201,4936,6265,93,61,32,525,248,277,907,434,473,1094,456,638,1484,646,838,1576,701,875,1488,667,821,1434,650,784,1438,598,840,1162,475,687
2016,Enero,MONCLOA - ARAVACA,5172,2323,2849,33,16,17,225,94,131,462,198,264,531,261,270,578,231,347,645,297,348,714,340,374,762,343,419,712,311,401,510,232,278
2016,Enero,LATINA,17130,8355,8775,235,145,90,945,482,463,1356,676,680,1729,805,924,2124,1009,1115,2334,1139,1195,2599,1278,1321,2328,1150,1178,2117,1041,1076,1363,630,733
2016,Enero,CARABANCHEL,19946,9653,10293,333,173,160,1186,603,583,1666,776,890,1989,916,1073,2557,1205,1352,2843,1330,1513,2890,1465,1425,2545,1263,1282,2358,1189,1169,1579,733,846
2016,Enero,USERA,11849,5780,6069,193,99,94,759,397,362,999,442,557,1163,534,629,1524,714,810,1707,780,927,1693,869,824,1542,792,750,1399,749,650,870,404,466
2016,Enero,PUENTE DE VALLECAS,22737,11448,11289,467,255,212,1557,793,764,2052,992,1060,2326,1085,1241,2734,1306,1428,2836,1476,1360,3202,1661,1541,3103,1550,1553,2874,1510,1364,1586,820,766
2016,Enero,MORATALAZ,6394,2956,3438,104,61,43,393,208,185,529,251,278,558,256,302,632,266,366,805,354,451,949,441,508,976,465,511,888,402,486,560,252,308
2016,Enero,CIUDAD LINEAL,13797,6439,7358,128,81,47,598,309,289,1110,496,614,1341,603,738,1631,777,854,1736,821,915,1955,931,1024,2061,945,1116,1946,901,1045,1291,575,716
2016,Enero,HORTALEZA,9620,4310,5310,85,52,33,466,250,216,758,349,409,904,425,479,1136,453,683,1265,516,749,1416,638,778,1363,593,770,1329,626,703,898,408,490
2016,Enero,VILLAVERDE,13554,6670,6884,249,128,121,950,480,470,1164,543,621,1384,640,744,1742,824,918,1886,899,987,1973,966,1007,1778,938,840,1593,853,740,835,399,436
2016,Enero,VILLA DE VALLECAS,8335,3680,4655,166,93,73,526,242,284,752,343,409,978,409,569,1241,535,706,1186,510,676,1062,453,609,910,416,494,914,426,488,600,253,347
2016,Enero,VICÁLVARO,5446,2523,2923,103,63,40,367,205,162,413,214,199,465,204,261,672,287,385,870,353,517,907,395,512,739,358,381,579,271,308,331,173,158
2016,Enero,SAN BLAS-CANILLEJAS,11303,5457,5846,204,116,88,630,324,306,881,400,481,982,458,524,1216,554,662,1414,636,778,1722,856,866,1645,826,819,1688,851,837,921,436,485
2016,Enero,BARAJAS,2326,1087,1239,16,12,4,100,48,52,155,70,85,199,87,112,280,133,147,346,144,202,309,150,159,301,139,162,364,176,188,256,128,128
2016,Febrero,MADRID,212603,100833,111770,3022,1714,1308,11740,5992,5748,17915,8370,9545,21646,9825,11821,26272,12098,14174,28207,13125,15082,30096,14596,15500,28888,13986,14902,27156,13122,14034,17661,8005,9656
2016,Febrero,CENTRO,9683,5114,4569,62,32,30,311,159,152,740,355,385,1137,565,572,1393,738,655,1390,720,670,1342,775,567,1342,731,611,1140,627,513,826,412,414
2016,Febrero,ARGANZUELA,9030,4136,4894,73,46,27,375,199,176,753,363,390,1018,454,564,1173,528,645,1172,537,635,1232,536,696,1201,553,648,1199,564,635,834,356,478
2016,Febrero,RETIRO,5190,2312,2878,26,13,13,208,107,101,448,192,256,555,247,308,619,284,335,621,271,350,692,318,374,708,308,400,729,315,414,584,257,327
2016,Febrero,SALAMANCA,6142,2663,3479,43,27,16,218,111,107,523,235,288,703,305,398,744,347,397,738,305,433,818,348,470,848,371,477,883,374,509,624,240,384
2016,Febrero,CHAMARTÍN,5839,2553,3286,29,17,12,201,104,97,421,194,227,545,237,308,705,301,404,714,301,413,828,367,461,923,415,508,868,377,491,605,240,365
2016,Febrero,TETUÁN,10497,5053,5444,120,70,50,520,260,260,886,410,476,1155,534,621,1251,577,674,1341,655,686,1527,772,755,1497,753,744,1321,629,692,879,393,486
2016,Febrero,CHAMBERÍ,6214,2766,3448,35,22,13,238,118,120,594,239,355,764,350,414,773,368,405,758,334,424,778,336,442,816,382,434,852,366,486,606,251,355
2016,Febrero,FUENCARRAL - EL PARDO,11290,5002,6288,107,69,38,540,258,282,949,466,483,1126,482,644,1502,645,857,1588,724,864,1491,668,823,1426,638,788,1418,592,826,1143,460,683
2016,Febrero,MONCLOA - ARAVACA,5164,2344,2820,38,22,16,246,109,137,441,201,240,557,262,295,563,236,327,644,298,346,721,347,374,758,346,412,704,306,398,492,217,275
2016,Febrero,LATINA,17235,8403,8832,268,158,110,987,521,466,1378,673,705,1720,784,936,2131,1016,1115,2340,1133,1207,2585,1271,1314,2352,1168,1184,2102,1033,1069,1372,646,726
2016,Febrero,CARABANCHEL,20164,9811,10353,349,186,163,1251,644,607,1708,804,904,2014,913,1101,2627,1247,1380,2826,1325,1501,2876,1484,1392,2571,1284,1287,2376,1202,1174,1566,722,844
2016,Febrero,USERA,11980,5850,6130,218,112,106,802,416,386,1038,460,578,1168,543,625,1493,694,799,1719,800,919,1721,872,849,1570,814,756,1384,740,644,867,399,468
2016,Febrero,PUENTE DE VALLECAS,22894,11451,11443,505,262,243,1620,830,790,2115,1009,1106,2306,1058,1248,2767,1315,1452,2788,1435,1353,3193,1649,1544,3128,1574,1554,2895,1497,1398,1577,822,755
2016,Febrero,MORATALAZ,6430,2977,3453,107,68,39,421,217,204,540,256,284,578,267,311,637,272,365,813,357,456,931,433,498,962,451,511,880,405,475,561,251,310
2016,Febrero,CIUDAD LINEAL,13876,6490,7386,148,85,63,623,315,308,1141,504,637,1383,639,744,1600,762,838,1751,828,923,1948,939,1009,2058,959,1099,1945,906,1039,1279,553,726
2016,Febrero,HORTALEZA,9715,4337,5378,97,61,36,476,249,227,774,376,398,913,408,505,1168,455,713,1308,541,767,1417,641,776,1333,570,763,1331,628,703,898,408,490
2016,Febrero,VILLAVERDE,13654,6710,6944,269,138,131,1010,512,498,1190,566,624,1377,632,745,1724,814,910,1879,887,992,1991,991,1000,1786,937,849,1590,836,754,838,397,441
2016,Febrero,VILLA DE VALLECAS,8421,3738,4683,183,107,76,585,282,303,752,338,414,962,407,555,1238,526,712,1214,530,684,1070,458,612,923,424,499,904,420,484,590,246,344
2016,Febrero,VICÁLVARO,5457,2520,2937,114,77,37,367,194,173,449,234,215,487,207,280,636,273,363,844,338,506,894,386,508,747,366,381,587,276,311,332,169,163
2016,Febrero,SAN BLAS-CANILLEJAS,11347,5495,5852,212,130,82,628,340,288,903,414,489,976,445,531,1232,560,672,1431,662,769,1720,855,865,1634,799,835,1687,858,829,924,432,492
2016,Febrero,BARAJAS,2381,1108,1273,19,12,7,113,47,66,172,81,91,202,86,116,296,140,156,328,144,184,321,150,171,305,143,162,361,171,190,264,134,130
2016,Marzo,MADRID,211046,99892,111154,3144,1785,1359,11635,5912,5723,17611,8253,9358,21297,9626,11671,25870,11848,14022,27928,12910,15018,29936,14522,15414,28846,13934,14912,27137,13117,14020,17642,7985,9657
2016,Marzo,CENTRO,9613,5031,4582,69,38,31,321,164,157,737,333,404,1128,535,593,1319,704,615,1392,727,665,1362,781,581,1322,715,607,1125,617,508,838,417,421
2016,Marzo,ARGANZUELA,8925,4070,4855,86,52,34,392,205,187,742,347,395,1001,445,556,1146,531,615,1159,528,631,1212,518,694,1191,551,640,1191,557,634,805,336,469
2016,Marzo,RETIRO,5133,2306,2827,29,16,13,191,98,93,461,205,256,557,234,323,592,278,314,603,280,323,686,315,371,704,308,396,740,320,420,570,252,318
2016,Marzo,SALAMANCA,6116,2653,3463,46,27,19,218,108,110,512,235,277,688,300,388,736,347,389,760,319,441,801,345,456,853,366,487,877,372,505,625,234,391
2016,Marzo,CHAMARTÍN,5768,2490,3278,32,18,14,201,101,100,405,183,222,545,245,300,688,279,409,690,282,408,809,346,463,917,413,504,865,377,488,616,246,370
2016,Marzo,TETUÁN,10449,5013,5436,123,70,53,501,249,252,866,392,474,1136,519,617,1271,583,688,1321,634,687,1521,785,736,1495,748,747,1337,631,706,878,402,476
2016,Marzo,CHAMBERÍ,6153,2731,3422,33,19,14,234,120,114,580,257,323,752,336,416,766,362,404,743,313,430,766,333,433,815,374,441,841,357,484,623,260,363
2016,Marzo,FUENCARRAL - EL PARDO,11249,4990,6259,116,73,43,551,264,287,922,467,455,1123,479,644,1463,620,843,1569,711,858,1515,692,823,1430,627,803,1424,594,830,1136,463,673
2016,Marzo,MONCLOA - ARAVACA,5132,2348,2784,41,24,17,222,99,123,443,198,245,522,243,279,572,248,324,650,295,355,704,349,355,783,369,414,702,305,397,493,218,275
2016,Marzo,LATINA,17067,8322,8745,270,156,114,982,504,478,1346,662,684,1690,784,906,2119,997,1122,2307,1120,1187,2583,1272,1311,2320,1160,1160,2080,1017,1063,1370,650,720
2016,Marzo,CARABANCHEL,20185,9793,10392,382,199,183,1269,652,617,1691,802,889,1964,894,1070,2605,1214,1391,2818,1307,1511,2911,1493,1418,2600,1291,1309,2376,1217,1159,1569,724,845
2016,Marzo,USERA,11863,5761,6102,215,114,101,775,398,377,1035,463,572,1137,505,632,1481,671,810,1681,770,911,1736,886,850,1568,809,759,1381,755,626,854,390,464
2016,Marzo,PUENTE DE VALLECAS,22742,11379,11363,512,278,234,1613,839,774,2058,986,1072,2296,1051,1245,2716,1280,1436,2769,1408,1361,3151,1646,1505,3136,1559,1577,2903,1507,1396,1588,825,763
2016,Marzo,MORATALAZ,6365,2936,3429,104,71,33,401,208,193,513,251,262,570,269,301,647,270,377,800,348,452,940,432,508,957,445,512,886,411,475,547,231,316
2016,Marzo,CIUDAD LINEAL,13771,6414,7357,157,83,74,629,315,314,1101,497,604,1333,599,734,1594,768,826,1720,814,906,1931,914,1017,2064,967,1097,1979,922,1057,1263,535,728
2016,Marzo,HORTALEZA,9680,4344,5336,107,66,41,476,238,238,748,367,381,913,411,502,1161,448,713,1300,546,754,1403,644,759,1333,579,754,1346,640,706,893,405,488
2016,Marzo,VILLAVERDE,13524,6610,6914,277,152,125,977,488,489,1172,537,635,1334,614,720,1684,800,884,1870,869,1001,1989,977,1012,1789,932,857,1588,843,745,844,398,446
2016,Marzo,VILLA DE VALLECAS,8374,3737,4637,201,119,82,576,277,299,791,359,432,937,396,541,1206,519,687,1209,532,677,1038,442,596,923,426,497,889,410,479,604,257,347
2016,Marzo,VICÁLVARO,5391,2480,2911,117,78,39,371,202,169,447,228,219,481,212,269,635,270,365,827,322,505,895,386,509,717,351,366,575,262,313,326,169,157
2016,Marzo,SAN BLAS-CANILLEJAS,11195,5390,5805,209,119,90,628,340,288,876,401,475,974,459,515,1199,538,661,1401,637,764,1670,817,853,1631,807,824,1669,832,837,938,440,498
2016,Marzo,BARAJAS,2351,1094,1257,18,13,5,107,43,64,165,83,82,216,96,120,270,121,149,339,148,191,313,149,164,298,137,161,363,171,192,262,133,129
2016,Abril,MADRID,207183,97542,109641,3115,1748,1367,11214,5722,5492,16961,7910,9051,20754,9251,11503,25376,11532,13844,27211,12470,14741,29407,14243,15164,28459,13692,14767,27094,13038,14056,17592,7936,9656
2016,Abril,CENTRO,9368,4866,4502,67,44,23,316,159,157,684,312,372,1084,495,589,1302,667,635,1299,683,616,1349,770,579,1310,709,601,1107,604,503,850,423,427
2016,Abril,ARGANZUELA,8741,3995,4746,88,48,40,372,198,174,710,330,380,978,433,545,1108,526,582,1141,514,627,1191,521,670,1153,536,617,1204,566,638,796,323,473
2016,Abril,RETIRO,4973,2227,2746,25,16,9,195,108,87,459,202,257,537,243,294,563,255,308,569,254,315,648,291,357,679,299,380,729,316,413,569,243,326
2016,Abril,SALAMANCA,5956,2598,3358,37,21,16,184,97,87,448,208,240,671,295,376,737,344,393,725,299,426,773,338,435,869,385,484,876,374,502,636,237,399
2016,Abril,CHAMARTÍN,5699,2504,3195,36,24,12,187,99,88,392,179,213,550,249,301,696,289,407,681,288,393,793,338,455,902,412,490,862,377,485,600,249,351
2016,Abril,TETUÁN,10347,4950,5397,130,70,60,502,250,252,846,385,461,1123,516,607,1285,584,701,1318,629,689,1491,781,710,1456,722,734,1331,622,709,865,391,474
