año,mes,distrito,total,hombres_total,mujeres_total,no_estudios_total,no_estudios_hombres,no_estudios_mujeres,estudios_primarios_incompletos_total,estudios_primarios_incompletos_hombres,estudios_primarios_incompletos_mujeres,estudios_primarios_total,estudios_primarios_hombres,estudios_primarios_mujeres,programa_fp_total,programa_fp_hombres,programa_fp_mujeres,educacion_general_total,educacion_general_hombres,educacion_general_mujeres,estudios_tecnico_profesionales_superiores_total,estudios_tecnico_profesionales_superiores_hombres,estudios_tecnico_profesionales_superiores_mujeres,estudios_universitarios_ciclo1_total,estudios_universitarios_ciclo1_hombres,estudios_universitarios_ciclo1_mujeres,estudios_universitarios_ciclo2y3_total,estudios_universitarios_ciclo2y3_hombres,estudios_universitarios_ciclo2y3_mujeres,otros_total,otros_hombres,otros_mujeres,otro_fp_total,otro_fp_hombres,otro_fp_mujeres,fecha
2018,Febrero,LATINA,14415,6625,7790,177,77,100,1519,739,780,2171,1048,1123,1107,481,626,6442,3112,3330,1011,439,572,511,169,342,1462,553,909,15,7,8,0,0,0,Febrero 2018
2018,Febrero,CARABANCHEL,17253,7819,9434,142,64,78,1261,574,687,5787,2785,3002,1095,424,671,6545,3089,3456,835,354,481,459,139,320,1119,389,730,10,1,9,0,0,0,Febrero 2018
2018,Febrero,USERA,9995,4605,5390,78,38,40,924,422,502,2056,978,1078,673,276,397,5189,2472,2717,407,157,250,181,64,117,480,194,286,7,4,3,0,0,0,Febrero 2018
2018,Febrero,PUENTE DE VALLECAS,19585,9213,10372,1367,635,732,2407,1161,1246,3364,1674,1690,1240,525,715,9434,4534,4900,730,308,422,274,96,178,760,278,482,9,2,7,0,0,0,Febrero 2018
2018,Febrero,MORATALAZ,5557,2488,3069,116,57,59,269,121,148,1623,732,891,340,137,203,2095,998,1097,338,146,192,194,65,129,578,230,348,4,2,2,0,0,0,Febrero 2018
2018,Febrero,CIUDAD LINEAL,11573,5129,6444,98,42,56,279,139,140,3117,1430,1687,660,262,398,4641,2159,2482,662,298,364,482,152,330,1617,643,974,17,4,13,0,0,0,Febrero 2018
2018,Febrero,HORTALEZA,8422,3643,4779,138,52,86,479,233,246,1375,650,725,517,189,328,3282,1528,1754,569,231,338,439,160,279,1611,599,1012,12,1,11,0,0,0,Febrero 2018
2018,Febrero,VILLAVERDE,11519,5190,6329,88,29,59,781,377,404,3723,1803,1920,706,247,459,5089,2352,2737,452,171,281,212,59,153,463,151,312,5,1,4,0,0,0,Febrero 2018
2018,Febrero,VILLA DE VALLECAS,7587,3252,4335,140,61,79,1194,577,617,1593,779,814,467,145,322,3131,1336,1795,357,134,223,209,49,160,488,169,319,8,2,6,0,0,0,Febrero 2018
2018,Febrero,VICÁLVARO,4849,2163,2686,150,72,78,378,200,178,1480,721,759,315,102,213,1782,844,938,279,95,184,133,37,96,330,92,238,2,0,2,0,0,0,Febrero 2018
2018,Febrero,SAN BLAS-CANILLEJAS,9612,4268,5344,93,41,52,325,141,184,2274,1116,1158,644,233,411,4443,2074,2369,600,237,363,332,109,223,894,316,578,7,1,6,0,0,0,Febrero 2018
2018,Febrero,BARAJAS,1992,888,1104,26,8,18,74,28,46,284,130,154,103,45,58,903,414,489,143,69,74,110,35,75,347,159,188,2,0,2,0,0,0,Febrero 2018
2018,Marzo,MADRID,179406,80906,98500,3038,1395,1643,12851,6126,6725,40979,19662,21317,10358,4070,6288,72235,34118,38117,9416,3986,5430,6372,2204,4168,23892,9264,14628,265,81,184,0,0,0,Marzo 2018
2018,Marzo,CENTRO,8176,4254,3922,128,73,55,416,246,170,2100,1171,929,340,174,166,2734,1526,1208,385,187,198,347,139,208,1711,731,980,15,7,8,0,0,0,Marzo 2018
2018,Marzo,ARGANZUELA,7237,3236,4001,38,22,16,238,121,117,1239,606,633,404,164,240,2711,1299,1412,484,212,272,429,163,266,1672,641,1031,22,8,14,0,0,0,Marzo 2018
2018,Marzo,RETIRO,4444,1951,2493,41,19,22,210,94,116,868,407,461,174,71,103,1347,625,722,274,129,145,304,124,180,1207,477,730,19,5,14,0,0,0,Marzo 2018
2018,Marzo,SALAMANCA,5184,2164,3020,29,14,15,135,58,77,1537,682,855,169,51,118,1333,609,724,266,114,152,265,92,173,1426,539,887,24,5,19,0,0,0,Marzo 2018
2018,Marzo,CHAMARTÍN,4887,2155,2732,44,19,25,146,74,72,986,475,511,175,65,110,1386,630,756,258,120,138,300,107,193,1578,657,921,14,8,6,0,0,0,Marzo 2018
2018,Marzo,TETUÁN,8798,4026,4772,45,19,26,961,446,515,1898,888,1010,479,204,275,3416,1664,1752,412,178,234,274,92,182,1301,529,772,12,6,6,0,0,0,Marzo 2018
2018,Marzo,CHAMBERÍ,5165,2272,2893,36,17,19,167,73,94,798,411,387,197,64,133,1684,796,888,259,123,136,300,121,179,1704,661,1043,20,6,14,0,0,0,Marzo 2018
2018,Marzo,FUENCARRAL - EL PARDO,9569,4109,5460,55,25,30,421,185,236,1792,870,922,540,204,336,3568,1585,1983,585,237,348,519,190,329,2060,805,1255,29,8,21,0,0,0,Marzo 2018
2018,Marzo,MONCLOA - ARAVACA,4343,1965,2378,10,4,6,202,114,88,518,244,274,196,84,112,1658,783,875,253,123,130,249,96,153,1246,515,731,11,2,9,0,0,0,Marzo 2018
2018,Marzo,LATINA,14342,6557,7785,172,69,103,1552,732,820,2191,1034,1157,1106,472,634,6409,3118,3291,1012,434,578,465,151,314,1419,540,879,16,7,9,0,0,0,Marzo 2018
2018,Marzo,CARABANCHEL,17340,7880,9460,143,62,81,1279,582,697,5960,2850,3110,1067,418,649,6485,3094,3391,817,343,474,446,137,309,1133,393,740,10,1,9,0,0,0,Marzo 2018
2018,Marzo,USERA,10005,4593,5412,84,40,44,963,441,522,2123,1006,1117,664,271,393,5129,2438,2691,392,150,242,165,59,106,480,185,295,5,3,2,0,0,0,Marzo 2018
2018,Marzo,PUENTE DE VALLECAS,19475,9130,10345,1359,632,727,2389,1160,1229,3429,1699,1730,1207,515,692,9343,4450,4893,729,313,416,275,94,181,732,262,470,12,5,7,0,0,0,Marzo 2018
2018,Marzo,MORATALAZ,5529,2475,3054,103,53,50,287,127,160,1633,746,887,331,141,190,2077,973,1104,327,141,186,188,60,128,578,231,347,5,3,2,0,0,0,Marzo 2018
2018,Marzo,CIUDAD LINEAL,11419,5008,6411,107,45,62,298,142,156,3132,1432,1700,629,247,382,4527,2091,2436,636,282,354,464,149,315,1611,618,993,15,2,13,0,0,0,Marzo 2018
2018,Marzo,HORTALEZA,8297,3591,4706,148,61,87,466,222,244,1374,639,735,477,168,309,3255,1541,1714,548,214,334,440,155,285,1576,590,986,13,1,12,0,0,0,Marzo 2018
2018,Marzo,VILLAVERDE,11480,5168,6312,92,34,58,769,365,404,3761,1808,1953,697,247,450,5056,2327,2729,449,178,271,196,55,141,456,153,303,4,1,3,0,0,0,Marzo 2018
2018,Marzo,VILLA DE VALLECAS,7576,3253,4323,142,64,78,1194,582,612,1583,767,816,473,152,321,3121,1331,1790,353,134,219,205,52,153,498,170,328,7,1,6,0,0,0,Marzo 2018
2018,Marzo,VICÁLVARO,4764,2126,2638,149,72,77,367,191,176,1478,711,767,297,100,197,1768,819,949,258,91,167,120,31,89,326,111,215,1,0,1,0,0,0,Marzo 2018
2018,Marzo,SAN BLAS-CANILLEJAS,9411,4136,5275,90,43,47,307,139,168,2297,1093,1204,627,217,410,4333,2010,2323,577,218,359,316,104,212,855,310,545,9,2,7,0,0,0,Marzo 2018
2018,Marzo,BARAJAS,1965,857,1108,23,8,15,84,32,52,282,123,159,109,41,68,895,409,486,142,65,77,105,33,72,323,146,177,2,0,2,0,0,0,Marzo 2018
2018,Abril,MADRID,175464,78484,96980,2999,1353,1646,12627,5941,6686,40716,19390,21326,10076,3880,6196,70204,32833,37371,9118,3831,5287,6239,2183,4056,23216,8992,14224,269,81,188,0,0,0,Abril 2018
2018,Abril,CENTRO,7932,4144,3788,116,66,50,401,229,172,2090,1183,907,317,158,159,2588,1457,1131,375,181,194,332,143,189,1692,718,974,21,9,12,0,0,0,Abril 2018
2018,Abril,ARGANZUELA,7047,3100,3947,35,22,13,223,114,109,1217,587,630,383,149,234,2661,1248,1413,477,213,264,422,158,264,1611,603,1008,18,6,12,0,0,0,Abril 2018
2018,Abril,RETIRO,4324,1892,2432,38,18,20,185,73,112,883,413,470,167,71,96,1299,595,704,264,127,137,288,116,172,1180,474,706,20,5,15,0,0,0,Abril 2018
2018,Abril,SALAMANCA,5016,2096,2920,24,12,12,140,63,77,1523,680,843,167,57,110,1269,576,693,246,111,135,256,82,174,1366,509,857,25,6,19,0,0,0,Abril 2018
2018,Abril,CHAMARTÍN,4776,2080,2696,51,18,33,150,75,75,947,435,512,169,68,101,1353,615,738,255,112,143,294,110,184,1544,641,903,13,6,7,0,0,0,Abril 2018
2018,Abril,TETUÁN,8611,3905,4706,41,16,25,906,411,495,1976,930,1046,449,182,267,3307,1580,1727,399,172,227,280,97,183,1241,510,731,12,7,5,0,0,0,Abril 2018
2018,Abril,CHAMBERÍ,5004,2188,2816,32,15,17,168,80,88,798,406,392,184,50,134,1642,777,865,242,114,128,276,110,166,1638,628,1010,24,8,16,0,0,0,Abril 2018
2018,Abril,FUENCARRAL - EL PARDO,9355,3998,5357,53,22,31,409,183,226,1762,831,931,518,200,318,3503,1557,1946,568,232,336,507,179,328,2014,787,1227,21,7,14,0,0,0,Abril 2018
2018,Abril,MONCLOA - ARAVACA,4303,1936,2367,15,7,8,200,111,89,542,250,292,195,78,117,1615,765,850,253,115,138,242,94,148,1230,514,716,11,2,9,0,0,0,Abril 2018
2018,Abril,LATINA,13982,6315,7667,175,72,103,1554,721,833,2144,1025,1119,1084,439,645,6225,2987,3238,952,392,560,462,162,300,1368,510,858,18,7,11,0,0,0,Abril 2018
2018,Abril,CARABANCHEL,16982,7675,9307,148,62,86,1240,567,673,6004,2833,3171,1049,412,637,6206,2942,3264,795,326,469,439,142,297,1090,391,699,11,0,11,0,0,0,Abril 2018
2018,Abril,USERA,9838,4437,5401,90,46,44,945,421,524,2131,971,1160,640,258,382,5002,2344,2658,390,153,237,163,57,106,474,185,289,3,2,1,0,0,0,Abril 2018
2018,Abril,PUENTE DE VALLECAS,18951,8790,10161,1288,586,702,2362,1141,1221,3348,1639,1709,1182,483,699,9117,4296,4821,679,306,373,258,88,170,707,247,460,10,4,6,0,0,0,Abril 2018
2018,Abril,MORATALAZ,5412,2385,3027,102,50,52,263,115,148,1623,749,874,322,128,194,2032,933,1099,304,123,181,185,57,128,577,228,349,4,2,2,0,0,0,Abril 2018
2018,Abril,CIUDAD LINEAL,11122,4840,6282,114,52,62,325,151,174,3018,1374,1644,618,227,391,4395,2005,2390,615,271,344,464,153,311,1558,604,954,15,3,12,0,0,0,Abril 2018
2018,Abril,HORTALEZA,8113,3499,4614,149,64,85,456,208,248,1354,633,721,475,172,303,3146,1465,1681,542,217,325,433,158,275,1540,578,962,18,4,14,0,0,0,Abril 2018
2018,Abril,VILLAVERDE,11303,5027,6276,95,31,64,755,357,398,3709,1755,1954,680,246,434,4947,2257,2690,458,173,285,194,55,139,459,152,307,6,1,5,0,0,0,Abril 2018
2018,Abril,VILLA DE VALLECAS,7383,3143,4240,151,70,81,1176,562,614,1528,733,795,459,141,318,3062,1297,1765,351,137,214,191,47,144,460,156,304,5,0,5,0,0,0,Abril 2018
2018,Abril,VICÁLVARO,4750,2108,2642,148,67,81,377,195,182,1509,731,778,290,104,186,1719,785,934,261,87,174,125,34,91,319,105,214,2,0,2,0,0,0,Abril 2018
2018,Abril,SAN BLAS-CANILLEJAS,9317,4092,5225,103,45,58,311,132,179,2332,1104,1228,628,221,407,4245,1966,2279,557,207,350,316,105,211,816,310,506,9,2,7,0,0,0,Abril 2018
2018,Abril,BARAJAS,1943,834,1109,31,12,19,81,32,49,278,128,150,100,36,64,871,386,485,135,62,73,112,36,76,332,142,190,3,0,3,0,0,0,Abril 2018
2018,Mayo,MADRID,170620,75685,94935,2824,1266,1558,12255,5713,6542,39732,18770,20962,9782,3685,6097,68152,31643,36509,8769,3638,5131,6076,2112,3964,22646,8736,13910,384,122,262,0,0,0,Mayo 2018
2018,Mayo,CENTRO,7715,4010,3705,111,66,45,392,225,167,2024,1139,885,324,161,163,2488,1391,1097,366,173,193,338,144,194,1637,694,943,35,17,18,0,0,0,Mayo 2018
2018,Mayo,ARGANZUELA,6917,3004,3913,35,23,12,204,103,101,1207,574,633,357,135,222,2596,1207,1389,467,212,255,420,150,270,1595,590,1005,36,10,26,0,0,0,Mayo 2018
2018,Mayo,RETIRO,4251,1864,2387,31,15,16,169,67,102,905,438,467,166,75,91,1257,576,681,248,119,129,281,116,165,1171,451,720,23,7,16,0,0,0,Mayo 2018
2018,Mayo,SALAMANCA,4904,2035,2869,21,10,11,132,58,74,1479,652,827,168,50,118,1260,578,682,242,108,134,242,76,166,1331,495,836,29,8,21,0,0,0,Mayo 2018
2018,Mayo,CHAMARTÍN,4705,2059,2646,48,17,31,136,66,70,921,425,496,176,69,107,1336,624,712,252,112,140,287,106,181,1525,631,894,24,9,15,0,0,0,Mayo 2018
2018,Mayo,TETUÁN,8258,3719,4539,38,13,25,853,373,480,1921,896,1025,455,182,273,3141,1498,1643,374,160,214,267,90,177,1187,498,689,22,9,13,0,0,0,Mayo 2018
2018,Mayo,CHAMBERÍ,4916,2123,2793,27,12,15,165,75,90,736,368,368,187,58,129,1606,762,844,226,102,124,276,109,167,1646,623,1023,47,14,33,0,0,0,Mayo 2018
2018,Mayo,FUENCARRAL - EL PARDO,9123,3884,5239,54,20,34,393,171,222,1724,806,918,487,182,305,3410,1498,1912,554,222,332,485,179,306,1992,798,1194,24,8,16,0,0,0,Mayo 2018
2018,Mayo,MONCLOA - ARAVACA,4177,1889,2288,14,6,8,197,106,91,532,254,278,176,67,109,1540,730,810,238,107,131,246,96,150,1215,517,698,19,6,13,0,0,0,Mayo 2018
2018,Mayo,LATINA,13412,5973,7439,164,67,97,1508,686,822,2089,984,1105,1037,418,619,5931,2806,3125,898,368,530,447,155,292,1319,480,839,19,9,10,0,0,0,Mayo 2018
2018,Mayo,CARABANCHEL,16419,7305,9114,142,61,81,1211,567,644,5855,2689,3166,997,392,605,5951,2770,3181,770,315,455,439,139,300,1041,370,671,13,2,11,0,0,0,Mayo 2018
2018,Mayo,USERA,9552,4269,5283,82,42,40,908,399,509,2060,942,1118,625,238,387,4889,2264,2625,373,147,226,152,53,99,457,180,277,6,4,2,0,0,0,Mayo 2018
2018,Mayo,PUENTE DE VALLECAS,18513,8472,10041,1196,540,656,2297,1083,1214,3296,1589,1707,1158,447,711,8956,4200,4756,671,293,378,251,85,166,678,233,445,10,2,8,0,0,0,Mayo 2018
2018,Mayo,MORATALAZ,5356,2366,2990,105,49,56,259,113,146,1606,745,861,312,117,195,2023,937,1086,289,114,175,181,61,120,575,227,348,6,3,3,0,0,0,Mayo 2018
2018,Mayo,CIUDAD LINEAL,10671,4672,5999,95,40,55,318,157,161,2845,1308,1537,595,224,371,4246,1954,2292,601,258,343,457,147,310,1496,580,916,18,4,14,0,0,0,Mayo 2018
2018,Mayo,HORTALEZA,7921,3358,4563,142,60,82,437,203,234,1379,629,750,456,154,302,3042,1378,1664,518,216,302,419,158,261,1505,555,950,23,5,18,0,0,0,Mayo 2018
2018,Mayo,VILLAVERDE,11071,4901,6170,91,30,61,724,339,385,3705,1749,1956,668,246,422,4816,2179,2637,445,167,278,186,49,137,428,141,287,8,1,7,0,0,0,Mayo 2018
2018,Mayo,VILLA DE VALLECAS,7221,3069,4152,147,65,82,1168,568,600,1506,724,782,448,127,321,2983,1259,1724,342,126,216,190,47,143,431,152,279,6,1,5,0,0,0,Mayo 2018
2018,Mayo,VICÁLVARO,4598,2005,2593,141,65,76,374,193,181,1468,686,782,272,93,179,1678,757,921,239,77,162,112,30,82,310,104,206,4,0,4,0,0,0,Mayo 2018
2018,Mayo,SAN BLAS-CANILLEJAS,9038,3933,5105,101,46,55,331,134,197,2211,1056,1155,616,217,399,4158,1915,2243,526,185,341,297,89,208,789,288,501,9,3,6,0,0,0,Mayo 2018
2018,Mayo,BARAJAS,1882,775,1107,39,19,20,79,27,52,263,117,146,102,33,69,845,360,485,130,57,73,103,33,70,318,129,189,3,0,3,0,0,0,Mayo 2018
2018,Junio,MADRID,166473,73039,93434,2737,1220,1517,12191,5657,6534,39059,18255,20804,9513,3538,5975,65980,30254,35726,8508,3474,5034,5957,2026,3931,22176,8501,13675,352,114,238,0,0,0,Junio 2018
2018,Junio,CENTRO,7612,3923,3689,101,57,44,383,220,163,1991,1118,873,310,158,152,2479,1366,1113,353,162,191,330,140,190,1628,687,941,37,15,22,0,0,0,Junio 2018
2018,Junio,ARGANZUELA,6701,2874,3827,31,19,12,210,107,103,1141,531,610,356,135,221,2474,1149,1325,469,212,257,406,140,266,1582,572,1010,32,9,23,0,0,0,Junio 2018
2018,Junio,RETIRO,4145,1785,2360,30,14,16,170,64,106,876,401,475,157,76,81,1238,557,681,234,112,122,261,105,156,1156,448,708,23,8,15,0,0,0,Junio 2018
2018,Junio,SALAMANCA,4767,1951,2816,20,9,11,126,54,72,1466,647,819,160,48,112,1194,543,651,214,90,124,237,67,170,1328,489,839,22,4,18,0,0,0,Junio 2018
2018,Junio,CHAMARTÍN,4585,2024,2561,43,22,21,125,60,65,909,433,476,167,63,104,1300,601,699,230,102,128,288,107,181,1500,625,875,23,11,12,0,0,0,Junio 2018
2018,Junio,TETUÁN,8073,3604,4469,35,13,22,843,368,475,1966,888,1078,433,164,269,2996,1412,1584,378,159,219,251,88,163,1152,501,651,19,11,8,0,0,0,Junio 2018
2018,Junio,CHAMBERÍ,4763,2030,2733,25,10,15,165,71,94,723,356,367,178,52,126,1542,722,820,231,100,131,280,108,172,1589,600,989,30,11,19,0,0,0,Junio 2018
2018,Junio,FUENCARRAL - EL PARDO,8893,3724,5169,59,22,37,376,162,214,1704,777,927,497,185,312,3234,1395,1839,570,227,343,485,170,315,1943,779,1164,25,7,18,0,0,0,Junio 2018
2018,Junio,MONCLOA - ARAVACA,4089,1828,2261,15,6,9,184,95,89,530,256,274,180,65,115,1484,699,785,240,108,132,246,97,149,1194,498,696,16,4,12,0,0,0,Junio 2018
2018,Junio,LATINA,13153,5793,7360,163,67,96,1450,670,780,2042,953,1089,1051,427,624,5781,2697,3084,895,361,534,451,156,295,1297,452,845,23,10,13,0,0,0,Junio 2018
2018,Junio,CARABANCHEL,15978,7026,8952,135,55,80,1188,535,653,5734,2630,3104,958,358,600,5748,2650,3098,731,296,435,419,124,295,1054,377,677,11,1,10,0,0,0,Junio 2018
2018,Junio,USERA,9336,4104,5232,74,33,41,1147,512,635,1941,877,1064,587,222,365,4650,2106,2544,351,122,229,158,56,102,424,172,252,4,4,0,0,0,0,Junio 2018
2018,Junio,PUENTE DE VALLECAS,18166,8257,9909,1145,517,628,2256,1059,1197,3324,1594,1730,1109,442,667,8778,4059,4719,629,266,363,247,78,169,666,237,429,12,5,7,0,0,0,Junio 2018
2018,Junio,MORATALAZ,5181,2257,2924,105,47,58,248,107,141,1557,711,846,302,115,187,1965,900,1065,266,103,163,180,59,121,552,211,341,6,4,2,0,0,0,Junio 2018
2018,Junio,CIUDAD LINEAL,10430,4511,5919,102,41,61,289,144,145,2802,1267,1535,588,218,370,4134,1889,2245,604,267,337,446,145,301,1446,538,908,19,2,17,0,0,0,Junio 2018
2018,Junio,HORTALEZA,7753,3257,4496,148,72,76,424,202,222,1361,614,747,461,152,309,2940,1316,1624,499,204,295,416,141,275,1486,553,933,18,3,15,0,0,0,Junio 2018
2018,Junio,VILLAVERDE,10810,4704,6106,90,29,61,716,334,382,3591,1670,1921,664,224,440,4726,2101,2625,437,166,271,184,49,135,396,130,266,6,1,5,0,0,0,Junio 2018
2018,Junio,VILLA DE VALLECAS,7042,2942,4100,141,59,82,1140,555,585,1508,712,796,435,117,318,2880,1191,1689,341,124,217,175,46,129,415,137,278,7,1,6,0,0,0,Junio 2018
2018,Junio,VICÁLVARO,4487,1935,2552,143,67,76,367,187,180,1436,646,790,253,83,170,1670,764,906,221,69,152,111,30,81,282,89,193,4,0,4,0,0,0,Junio 2018
2018,Junio,SAN BLAS-CANILLEJAS,8728,3786,4942,94,45,49,313,128,185,2200,1060,1140,573,202,371,3969,1801,2168,508,182,326,284,86,198,774,279,495,13,3,10,0,0,0,Junio 2018
2018,Junio,BARAJAS,1781,724,1057,38,16,22,71,23,48,257,114,143,94,32,62,798,336,462,107,42,65,102,34,68,312,127,185,2,0,2,0,0,0,Junio 2018
2018,Julio,MADRID,166322,71975,94347,2582,1126,1456,12090,5592,6498,38694,17812,20882,9077,3369,5708,65082,29517,35565,8693,3540,5153,6235,2035,4200,23581,8893,14688,288,91,197,0,0,0,Julio 2018
2018,Julio,CENTRO,7768,3911,3857,96,54,42,377,216,161,2006,1085,921,314,154,160,2510,1368,1142,365,167,198,349,141,208,1730,717,1013,21,9,12,0,0,0,Julio 2018
2018,Julio,ARGANZUELA,6801,2909,3892,31,15,16,196,98,98,1089,491,598,345,133,212,2514,1167,1347,483,211,272,417,141,276,1698,645,1053,28,8,20,0,0,0,Julio 2018
2018,Julio,RETIRO,4177,1805,2372,24,11,13,167,59,108,907,426,481,153,75,78,1230,566,664,241,115,126,260,105,155,1175,442,733,20,6,14,0,0,0,Julio 2018
2018,Julio,SALAMANCA,4812,1934,2878,16,6,10,122,50,72,1462,631,831,156,46,110,1188,530,658,225,92,133,238,67,171,1385,508,877,20,4,16,0,0,0,Julio 2018
2018,Julio,CHAMARTÍN,4617,2014,2603,42,19,23,122,60,62,913,420,493,152,57,95,1286,596,690,250,111,139,297,102,195,1541,642,899,14,7,7,0,0,0,Julio 2018
2018,Julio,TETUÁN,8020,3536,4484,29,12,17,795,351,444,1976,903,1073,396,149,247,2942,1351,1591,392,163,229,275,96,179,1203,503,700,12,8,4,0,0,0,Julio 2018
2018,Julio,CHAMBERÍ,4802,2070,2732,25,9,16,162,75,87,744,369,375,172,53,119,1505,703,802,221,98,123,296,120,176,1656,635,1021,21,8,13,0,0,0,Julio 2018
2018,Julio,FUENCARRAL - EL PARDO,8893,3694,5199,58,22,36,373,163,210,1673,772,901,459,160,299,3187,1393,1794,569,218,351,507,170,337,2046,792,1254,21,4,17,0,0,0,Julio 2018
2018,Julio,MONCLOA - ARAVACA,4190,1869,2321,15,7,8,175,98,77,534,263,271,178,65,113,1508,711,797,254,110,144,258,90,168,1255,523,732,13,2,11,0,0,0,Julio 2018
2018,Julio,LATINA,13104,5678,7426,162,70,92,1432,654,778,2009,917,1092,964,383,581,5688,2635,3053,914,377,537,472,152,320,1445,483,962,18,7,11,0,0,0,Julio 2018
2018,Julio,CARABANCHEL,15699,6790,8909,127,50,77,1142,507,635,5644,2536,3108,903,336,567,5552,2537,3015,753,310,443,448,138,310,1118,374,744,12,2,10,0,0,0,Julio 2018
2018,Julio,USERA,9276,4017,5259,62,24,38,1335,611,724,1870,823,1047,554,197,357,4473,2000,2473,339,119,220,173,56,117,465,182,283,5,5,0,0,0,0,Julio 2018
2018,Julio,PUENTE DE VALLECAS,17959,7995,9964,1088,478,610,2195,1002,1193,3295,1524,1771,1064,438,626,8637,3932,4705,652,271,381,267,77,190,747,268,479,14,5,9,0,0,0,Julio 2018
2018,Julio,MORATALAZ,5226,2224,3002,98,42,56,246,102,144,1529,697,832,290,107,183,1991,890,1101,284,112,172,183,51,132,601,220,381,4,3,1,0,0,0,Julio 2018
2018,Julio,CIUDAD LINEAL,10416,4422,5994,91,38,53,274,138,136,2749,1229,1520,571,215,356,4091,1833,2258,594,251,343,466,148,318,1565,568,997,15,2,13,0,0,0,Julio 2018
2018,Julio,HORTALEZA,7927,3271,4656,143,63,80,413,195,218,1417,632,785,461,155,306,2973,1299,1674,505,209,296,425,142,283,1574,574,1000,16,2,14,0,0,0,Julio 2018
2018,Julio,VILLAVERDE,10679,4610,6069,91,31,60,714,337,377,3557,1622,1935,625,211,414,4621,2059,2562,438,166,272,192,42,150,436,141,295,5,1,4,0,0,0,Julio 2018
2018,Julio,VILLA DE VALLECAS,7123,2974,4149,133,58,75,1119,547,572,1501,696,805,424,127,297,2930,1199,1731,352,131,221,181,47,134,476,167,309,7,2,5,0,0,0,Julio 2018
2018,Julio,VICÁLVARO,4438,1868,2570,128,58,70,359,178,181,1393,632,761,248,78,170,1655,732,923,229,72,157,122,27,95,301,90,211,3,1,2,0,0,0,Julio 2018
2018,Julio,SAN BLAS-CANILLEJAS,8635,3673,4962,88,42,46,301,126,175,2168,1028,1140,555,196,359,3853,1710,2143,525,194,331,296,85,211,837,288,549,12,4,8,0,0,0,Julio 2018
2018,Julio,BARAJAS,1760,711,1049,35,17,18,71,25,46,258,116,142,93,34,59,748,306,442,108,43,65,113,38,75,327,131,196,7,1,6,0,0,0,Julio 2018
2018,Agosto,MADRID,167871,72318,95553,2510,1089,1421,12098,5579,6519,38959,17921,21038,9174,3410,5764,64937,29317,35620,9072,3680,5392,6463,2095,4368,24381,9140,15241,277,87,190,0,0,0,Agosto 2018
2018,Agosto,CENTRO,7807,3915,3892,92,52,40,378,218,160,2023,1107,916,309,150,159,2482,1342,1140,375,168,207,345,145,200,1781,726,1055,22,7,15,0,0,0,Agosto 2018
2018,Agosto,ARGANZUELA,6946,2932,4014,33,17,16,193,100,93,1126,502,624,357,142,215,2521,1155,1366,486,209,277,443,146,297,1757,652,1105,30,9,21,0,0,0,Agosto 2018
2018,Agosto,RETIRO,4200,1792,2408,27,14,13,167,58,109,891,408,483,154,71,83,1216,548,668,261,126,135,261,98,163,1206,464,742,17,5,12,0,0,0,Agosto 2018
2018,Agosto,SALAMANCA,4916,1983,2933,23,10,13,140,61,79,1490,642,848,152,48,104,1190,523,667,231,104,127,248,74,174,1419,515,904,23,6,17,0,0,0,Agosto 2018
2018,Agosto,CHAMARTÍN,4681,2037,2644,45,20,25,121,60,61,915,421,494,160,58,102,1289,589,700,245,110,135,295,98,197,1598,674,924,13,7,6,0,0,0,Agosto 2018
2018,Agosto,TETUÁN,8067,3525,4542,34,12,22,797,363,434,1919,867,1052,414,151,263,2937,1349,1588,389,154,235,288,100,188,1278,522,756,11,7,4,0,0,0,Agosto 2018
2018,Agosto,CHAMBERÍ,4895,2098,2797,26,9,17,160,70,90,748,375,373,179,53,126,1517,707,810,232,107,125,301,113,188,1709,656,1053,23,8,15,0,0,0,Agosto 2018
2018,Agosto,FUENCARRAL - EL PARDO,8994,3734,5260,56,21,35,378,163,215,1673,774,899,475,168,307,3194,1393,1801,575,223,352,530,178,352,2094,811,1283,19,3,16,0,0,0,Agosto 2018
2018,Agosto,MONCLOA - ARAVACA,4246,1860,2386,15,7,8,180,94,86,525,253,272,180,63,117,1506,699,807,268,116,152,266,90,176,1295,537,758,11,1,10,0,0,0,Agosto 2018
2018,Agosto,LATINA,13246,5741,7505,153,68,85,1440,660,780,2010,931,1079,981,394,587,5690,2625,3065,954,387,567,496,153,343,1503,515,988,19,8,11,0,0,0,Agosto 2018
2018,Agosto,CARABANCHEL,15851,6838,9013,123,50,73,1172,513,659,5746,2590,3156,921,339,582,5459,2489,2970,790,314,476,459,147,312,1168,395,773,13,1,12,0,0,0,Agosto 2018
2018,Agosto,USERA,9417,4069,5348,63,27,36,1376,629,747,1946,866,1080,558,190,368,4418,1967,2451,361,129,232,192,62,130,498,194,304,5,5,0,0,0,0,Agosto 2018
2018,Agosto,PUENTE DE VALLECAS,17980,8026,9954,1045,464,581,2171,993,1178,3337,1572,1765,1063,450,613,8602,3895,4707,697,286,411,269,80,189,783,280,503,13,6,7,0,0,0,Agosto 2018
